date,a2c,ddpg,td3,ppo,sac,dji_value,ensemble
2017-08-21,1363130.403421091,1308815.8887566836,1266641.713874724,1391879.3599542014,1290914.3062244742,1265603.0455600559,1267249.1801655728
2017-08-22,1373442.7896398837,1323339.9785011252,1276162.001293111,1410113.2132603752,1305632.181870511,1277040.5239846625,1281804.4443104705
2017-08-23,1369398.0143522625,1319288.1559265873,1272741.049249276,1403940.7101713533,1299781.7696105968,1271920.6282914043,1275988.38118486
2017-08-24,1371614.9548069986,1321199.5858989276,1272970.7718183815,1402128.5532313439,1302621.9751792946,1270247.6704269594,1277615.014851852
2017-08-25,1371097.1375738776,1321044.3866115576,1276185.3116478776,1409126.2139505097,1301522.0157599864,1272012.7668244792,1275804.8262532193
2017-08-28,1373109.7972846155,1321855.8961906554,1270214.9792554057,1406617.6890940694,1301960.8651499879,1271705.486525053,1276316.7453511197
2017-08-29,1378195.239219357,1327257.1033624432,1271056.1165523604,1413600.2006936842,1306695.3590969022,1275027.4849585842,1282079.3726246792
2017-08-30,1381450.5729430306,1332744.6805422567,1274816.6990682376,1423675.8518160295,1312742.905512594,1276605.456992888,1285289.4313557583
2017-08-31,1387683.3429671454,1340062.9229194853,1277545.5567450505,1423920.0855571926,1317799.150751087,1279851.7173244476,1290588.472325607
2017-09-01,1389833.673044266,1345845.46844295,1279734.2615840917,1428998.758320869,1321831.98652141,1282152.7889217825,1293082.632848068
2017-09-05,1381269.6394692264,1334500.6270325873,1261469.2369576516,1428541.7969502404,1305055.3385352292,1268493.0520826445,1277553.996342941
2017-09-06,1383173.1351744102,1335227.3745630071,1269168.6932219767,1427338.8715776857,1304837.3799327498,1271661.1825826971,1278294.642674728
2017-09-07,1389434.383224402,1337328.0016929598,1265415.5791528192,1431558.4729609075,1301744.9232206917,1270328.07809612,1280219.1653798062
2017-09-08,1386823.2656233858,1336640.6143352245,1270434.0361634626,1426783.039664075,1303025.2003830383,1271086.711926542,1280408.8956807095
2017-09-11,1405998.3369953767,1356580.1201852774,1290137.296455428,1442434.5315883427,1322163.3045808834,1286223.5125919438,1296527.96863298
2017-09-12,1401217.4154136695,1362162.2051897417,1296111.8473887858,1454657.5170424497,1327160.9335069605,1289809.1707338411,1295090.4413197476
2017-09-13,1403052.1518045322,1362774.739230519,1295619.1475745966,1451402.7076010746,1328901.8495933423,1292102.042115624,1299178.7805684048
2017-09-14,1404752.7394342108,1363793.9221002737,1295324.6459447308,1453385.885532414,1330180.7739726037,1294743.650442123,1302183.7109883267
2017-09-15,1409691.4995089308,1366186.5900652842,1299217.7972142603,1462612.3565740017,1331459.379398957,1298525.7720816147,1308485.2837269742
2017-09-18,1412119.0923860448,1372649.983714803,1303821.5421312808,1475732.8504015165,1338056.5903535346,1302200.038108224,1314992.8086598355
2017-09-19,1411830.6974013092,1371277.4094047793,1307694.1835681924,1481790.810822203,1340890.6331028158,1304500.5402461458,1315314.4634602503
2017-09-20,1412844.3588182968,1375537.005054164,1307241.0472312174,1477764.6402330683,1347952.7134444676,1306937.3709676156,1320428.870824142
2017-09-21,1410904.1047366038,1372476.0909489843,1307881.8116637769,1473962.445627006,1345190.913808219,1303825.8447332464,1320857.5284016568
2017-09-22,1409171.6553234707,1370747.803714742,1310740.0754410075,1473432.9179114073,1343830.1663445127,1303263.6744004195,1320479.255162521
2017-09-25,1395392.129133051,1365565.2877131756,1307925.2008960843,1471944.7827489565,1337224.5943546242,1300143.947950499,1312614.1317341763
2017-09-26,1396466.091659881,1364706.7669061623,1305739.0206122827,1472930.676332637,1333103.9113211536,1299457.635465568,1309407.141438766
2017-09-27,1402880.9436856965,1369068.990606607,1308380.0608893598,1472139.3962746018,1341408.5223526645,1302745.9219018305,1316621.429784103
2017-09-28,1409799.3810293928,1372253.8308877198,1309292.618985859,1474688.8177754537,1343628.9705706844,1305106.9006294461,1321611.4911854705
2017-09-29,1413133.8672426469,1372869.2497314725,1313336.6938277143,1472298.3484014007,1347467.9744764324,1306500.0261381872,1324796.000172897
2017-10-02,1425117.5650441544,1379830.5653501335,1324310.3229725272,1473371.5021287797,1357628.7571640771,1315393.2737959716,1334641.1888630826
2017-10-03,1431218.9511445924,1384176.3499917295,1330760.6521133026,1479616.0026207024,1361999.7570896856,1320295.6359933426,1337837.632985397
2017-10-04,1433648.5237230659,1385438.6431990613,1329416.089000839,1483410.6110364192,1361856.2987072961,1321460.1804935776,1338764.439208049
2017-10-05,1439545.2914166823,1392774.2046006965,1339560.2101648992,1489682.6359011936,1372812.967885828,1328093.243739904,1349340.417355869
2017-10-06,1442643.0581766656,1387888.5578824426,1336758.0421002232,1482651.5118197538,1373257.2948032187,1327992.9049912775,1348873.459310411
2017-10-09,1444369.734050291,1382854.1753339549,1331405.789925818,1481336.5025739335,1370473.205265653,1327258.1884562147,1346635.8025708653
2017-10-10,1444124.6061266907,1385976.7584400873,1331047.0886330018,1492473.4885316698,1373810.6614303975,1331317.2951543443,1349864.8211704097
2017-10-11,1447869.7171976357,1386709.10996199,1328391.9267792758,1495499.6034066884,1375733.9488409478,1333778.7265224694,1354907.517586025
2017-10-12,1446370.8453603853,1383586.4943983047,1327058.390474895,1503651.8190799986,1371216.493379654,1331919.669321752,1353646.1882119155
2017-10-13,1452347.305106429,1383645.0301406127,1326264.1903197872,1506815.573672565,1372841.1306349603,1333710.505284754,1354056.6173038154
2017-10-16,1452664.8100486281,1385454.766324648,1336881.8854598172,1514147.315433433,1375253.2935798676,1338681.0887198402,1357456.0804656846
2017-10-17,1460535.1802783657,1390915.0276746035,1328593.2290508377,1509589.7251758645,1373056.7863370487,1341041.4979880424,1366759.9655342535
2017-10-18,1476784.1267450526,1404710.666966263,1335826.8608669091,1510654.85347468,1391287.2625954836,1350380.8601502208,1369217.7819230095
2017-10-19,1474174.1101305678,1400314.423231376,1338686.5265602104,1510480.7243684637,1389845.7895699516,1350698.0490434389,1367848.579621479
2017-10-20,1489277.3252425129,1414671.9713937482,1349507.3153040337,1518891.6581419175,1402932.8011846018,1360354.1445313045,1368920.1624055516
2017-10-23,1484719.8709604722,1406081.7824790268,1346381.8665057644,1521054.453378215,1390836.8196937973,1357166.1968436684,1368619.8568048172
2017-10-24,1496541.2138690841,1415175.3168065236,1359284.090861129,1556384.3367429078,1395185.7525019767,1366950.9901589437,1371388.2967546429
2017-10-25,1492953.851956572,1405388.176672353,1357615.0377196993,1550820.8954125417,1380499.9614726792,1360402.5485814363,1371049.9424329186
2017-10-26,1499182.2602968607,1407814.373757219,1354401.7191432975,1548670.096387993,1384720.1217208805,1364565.980244086,1371485.769894886
2017-10-27,1527227.7594973417,1405243.23173369,1348228.351727938,1548285.998368699,1386931.6386912817,1366509.54522174,1371357.6295929067
2017-10-30,1525665.702408859,1405581.1188326215,1341013.7580352814,1544174.6794851453,1388008.5830273721,1361526.7753552087,1371130.405342182
2017-10-31,1533724.3189534438,1410393.1221452819,1345478.4478058717,1542971.2992023244,1390967.0859347796,1363188.6857070355,1371128.3996329382
2017-11-01,1540909.767618968,1413547.9114972055,1352057.9814357117,1547804.4534241103,1394319.1721863302,1366557.3798124585,1371966.497847241
2017-11-02,1550810.0155787126,1418411.1008685555,1357998.3653130038,1550427.4319258614,1400324.7087520657,1371295.2821312633,1373777.5528107116
2017-11-03,1549422.737702703,1419266.5012708777,1353571.9646575525,1553655.2366618006,1398781.9205805843,1372632.3728337337,1373241.6008510708
2017-11-06,1554498.907410878,1419104.3775766662,1350148.5372163416,1561090.491148444,1400948.345513755,1373170.625871202,1372876.6456696554
2017-11-07,1557424.8539374066,1424094.2032720435,1348808.5099567606,1570511.541334845,1402387.1425659077,1373684.3921538973,1371382.3387059085
2017-11-08,1557870.492649226,1425961.9192328332,1353201.909672516,1565419.6935524675,1405543.9479328354,1374041.7848816956,1371785.157442084
2017-11-09,1548419.273022437,1420783.8632529944,1349293.332972526,1555805.699428858,1399156.9272014506,1368127.7210906243,1369044.6851926525
2017-11-10,1540916.3319087483,1419322.5947526463,1351410.7440739926,1565260.6084666795,1396167.4689442301,1365811.0463053647,1367877.543617289
2017-11-13,1545526.928903873,1421524.4795573314,1351796.3353891529,1565198.4466804364,1399091.9943003447,1366830.8342227344,1369351.8665912254
2017-11-14,1547534.24931726,1418654.2683130084,1349986.030227869,1569424.874155141,1393104.6133645554,1365068.1295547504,1366869.1708856458
2017-11-15,1534845.9138141044,1411463.2446087971,1345843.652242712,1546111.1176698175,1390055.3233616375,1357009.823288772,1360120.719533099
2017-11-16,1545716.7996740248,1428653.9899572113,1353782.599662092,1572723.859052558,1399450.2268367305,1367918.9572697019,1371176.5845698384
2017-11-17,1533902.4204920086,1424116.31431322,1350256.9645834272,1566804.0469193927,1393944.6849415854,1362080.7454724845,1370041.4450130188
2017-11-20,1538420.4922072699,1426525.0350127611,1353540.1856120755,1571231.47278005,1396102.8490019827,1366284.494861597,1370163.4232961838
2017-11-21,1554578.3148852363,1435669.4607807552,1361035.116670972,1579245.6529681028,1405047.7265468666,1375643.6742113582,1370884.7455399197
2017-11-22,1546529.384731804,1431480.900154364,1355887.8928954254,1582188.4381875037,1399089.9955715653,1371873.7390033116,1369656.3762563237
2017-11-24,1551332.957413571,1431814.2169030607,1355542.6240149352,1578624.356881099,1399726.3988367242,1373728.6960962533,1369815.457423957
2017-11-27,1551658.8262109298,1428452.5590892846,1356752.6836681403,1575238.386812809,1398580.1076536388,1375057.586583172,1369567.5909415046
2017-11-28,1565564.8895331337,1445054.1243240424,1377025.9377681161,1596721.8020034337,1412828.7538150223,1389981.6372117582,1376376.0831006574
2017-11-29,1558546.5041872945,1451703.9485385255,1383359.5681684038,1591274.850998988,1417794.4535242564,1396044.3299097056,1381063.5371289165
2017-11-30,1587735.1514854745,1477157.86940366,1403635.2672645173,1616313.9783846445,1439086.1386896542,1415384.87996422,1390947.522916488
2017-12-01,1578684.581145658,1473930.7838279912,1402972.3972399617,1616999.6728638418,1438888.3642500679,1413008.070264914,1390965.5101826694
2017-12-04,1560126.3579185046,1475365.2564288108,1403487.3827276381,1615460.6417443263,1447646.8488331968,1416417.0820968,1391338.295404933
2017-12-05,1556198.1739192628,1469498.3670101818,1394011.9052888034,1605213.5532407407,1442272.1179430522,1410037.0866137524,1386314.5366831045
2017-12-06,1562592.939495034,1468565.6290248055,1392055.2561163802,1606558.7336361804,1440359.2362409094,1407720.2979366102,1384614.2767653838
2017-12-07,1567320.8439480625,1472216.7656460323,1393436.8728817764,1616741.5285617004,1444299.7972212187,1411835.4394410101,1388860.193523448
2017-12-08,1578194.2413174002,1484455.9588994666,1399127.6551196808,1629839.5895982336,1452634.7022791659,1418697.6531552558,1397441.3581338988
2017-12-11,1581462.5828983302,1486688.5808461222,1402361.1998682958,1634195.357023211,1457749.1344854897,1422013.8431027706,1397022.2242626182
2017-12-12,1583297.0868018668,1495057.181218624,1410757.68261232,1632033.2399478932,1472791.8449088384,1428939.722379425,1408148.992536155
2017-12-13,1585194.0823664675,1501285.9605350883,1411459.0268283149,1660996.029535032,1471020.1016652905,1433641.4070795428,1413234.7941666215
2017-12-14,1580185.0730824263,1494273.0516617852,1403731.2408290377,1642179.699882666,1472484.6979613574,1429164.7727395683,1405540.2035595772
2017-12-15,1594330.8185672602,1503407.30726956,1416394.98801279,1653664.5351321313,1481256.5833679114,1437508.1503878536,1414047.9790767625
2017-12-18,1606811.06197205,1512871.5021252937,1423671.956235475,1673134.345918211,1487022.0782245724,1445698.685129604,1424708.267639869
2017-12-19,1605054.1693132075,1510350.888623763,1418278.8523257754,1677752.6840280206,1482755.4555136194,1443514.9221714127,1422017.1021547806
2017-12-20,1604608.394886986,1510716.0928734227,1416857.362882141,1688649.4885812455,1476213.4795101308,1441876.3596555323,1421369.2721491426
2017-12-21,1596272.5510997751,1515335.0298640241,1425268.2450781867,1708761.1777294206,1478202.2500740597,1445120.7977169694,1427239.3513782532
2017-12-22,1594361.094702864,1511445.0661737698,1421299.0553457367,1714107.5504570892,1474051.149871908,1443474.7183368327,1425458.6995736305
2017-12-26,1590413.6499506633,1511345.0876428657,1421765.6903098004,1719965.1628251972,1470930.8473630927,1443016.9868604077,1424758.5773443214
2017-12-27,1596440.330175743,1512119.5445376663,1420036.6717613165,1724828.255366939,1471579.0101011374,1444654.979916875,1427092.7328762696
2017-12-28,1602093.489154832,1516040.4869815658,1422704.9733017583,1730740.261466446,1474257.295847716,1448340.8629155164,1431056.2315041726
2017-12-29,1594835.0539286104,1506913.0079733797,1416358.0032583976,1722092.4501598193,1466324.99612269,1441443.1149338798,1423110.357138778
2018-01-02,1606416.5412249295,1520831.646158073,1422492.5550759602,1729798.4855298465,1480503.744158117,1447553.6422225456,1427221.9035827096
2018-01-03,1607470.4719835923,1528383.5777252668,1419189.686452866,1735249.7099283205,1487051.3719316476,1453307.3462428264,1431644.8136245187
2018-01-04,1613356.8117524507,1530998.5796051635,1427527.3212254583,1742845.0468380768,1496662.1270704765,1462197.1771441314,1438912.4165154907
2018-01-05,1636768.9996094895,1549824.3030433638,1431066.2182369183,1761610.6485616537,1510559.7080617934,1475069.0099390028,1459903.1768320838
2018-01-08,1634694.131352658,1551564.754153517,1428051.6531781086,1788206.2582435426,1506154.6032830486,1474318.5763241327,1464688.98216056
2018-01-09,1634898.6920397207,1560422.677632596,1431516.360596094,1787091.7668673813,1519727.1934177307,1480313.1616762471,1481074.612819377
2018-01-10,1627679.2275983454,1560972.7247368102,1433848.4697627919,1786241.6816093249,1521294.682049794,1479341.0944577134,1483730.7204165298
2018-01-11,1640805.935072882,1574597.8223591952,1443722.6095733405,1815758.659166451,1530781.84104939,1491330.1512700596,1501285.701061931
2018-01-12,1651845.1141554154,1591123.6072167563,1456546.1141630104,1830750.473941639,1546803.4871061323,1504652.1986771002,1519616.7030058396
2018-01-16,1653091.7183835765,1590356.755233533,1457745.912391745,1820035.6776668292,1544123.427226466,1504049.8245096924,1518550.08899303
2018-01-17,1688330.1280920382,1612048.09951124,1462271.5885082898,1823573.7689508165,1565060.3380825687,1522872.6220656182,1539851.540247638
2018-01-18,1690095.451759614,1606606.7258265098,1458385.3751920653,1825977.5534133709,1550620.8427985194,1517167.3220954696,1522598.7816245148
2018-01-19,1685602.615112529,1610536.9161160884,1468539.8733917798,1839529.8832674192,1549840.774310954,1520310.9658407492,1524423.7840640135
2018-01-22,1696679.360376425,1621100.435550747,1482765.6085609444,1850618.138939582,1561482.2368253393,1528642.61262512,1532993.7525660584
2018-01-23,1702867.4341834306,1620446.2482595907,1485374.155311251,1839146.3616736766,1556991.4294907446,1528421.6623727528,1518009.6312987397
2018-01-24,1698024.7541238123,1621438.3032310004,1494731.6720674508,1833754.089710902,1560584.211972934,1530830.475691087,1516491.6238996575
2018-01-25,1704364.5413164883,1629814.0201780759,1503272.1614086926,1840848.3689762389,1571609.5975512355,1539033.3107561655,1517926.5123882368
2018-01-26,1747443.9911364017,1645596.0888887825,1521054.7289931579,1837203.1174087923,1584673.16078986,1552090.7873197785,1519750.5629402236
2018-01-29,1737512.8610505962,1642996.7428672344,1515820.4151962127,1808058.258788864,1584792.5160859297,1541756.0101031207,1516290.9024547653
2018-01-30,1702657.1694111833,1609754.6240518584,1494194.438151159,1794707.3591751677,1559927.5779966307,1520612.4376541593,1507467.3767356947
2018-01-31,1712440.3216638274,1615624.130772734,1492991.6013939136,1790396.3102271054,1567986.2061662597,1524840.1043386313,1512753.410769279
2018-02-01,1709296.056716367,1618035.420253302,1496426.7093220237,1787571.7397155485,1576834.184957018,1527016.350432567,1515495.0697696758
2018-02-02,1668069.0071120537,1580897.4746561947,1456881.051900447,1732178.2215756632,1540491.2607864316,1488194.7077403313,1480911.7949945522
2018-02-05,1597205.9746842552,1506981.1155387282,1393503.5714251597,1659522.845185734,1470205.1457538123,1419665.0508065992,1409808.291148712
2018-02-06,1633597.2427602145,1544992.7763174835,1419261.6846373877,1711784.0134171096,1506583.1508338277,1452729.4588301908,1408398.4985346678
2018-02-07,1635548.0442120181,1547974.869004313,1418343.4350980092,1695045.1918020363,1507665.54906837,1451597.0318408671,1408636.3875014193
2018-02-08,1559681.3270809269,1483212.1223536679,1360713.4357820638,1619161.9059492412,1445053.6239620622,1391366.5625049465,1391966.7785628203
2018-02-09,1591584.776912246,1504837.775201642,1379044.9329628844,1646449.6712493661,1467214.4546096036,1410635.3606733826,1400172.0295454864
2018-02-12,1624607.4334343097,1532102.2350530243,1396757.5667992723,1670794.2960554205,1494585.224458086,1434565.0702479428,1411141.4602337724
2018-02-13,1622273.731722438,1534243.7925664287,1399016.4333136766,1682188.5170938754,1495985.5127516245,1436849.7414141742,1412475.3397354968
2018-02-14,1641799.5184014472,1556477.0017108624,1416231.530825328,1712628.8952574928,1514828.9081840154,1451605.2320564187,1424299.9906838303
2018-02-15,1663716.3734049064,1581987.4657121443,1440161.3824420506,1734907.2898427197,1543938.3035161053,1469500.1524442844,1446175.8829209215
2018-02-16,1660957.901898092,1580223.1561213557,1442587.4959363877,1716471.6280765897,1541876.149271093,1470608.7760301316,1447335.0242711718
2018-02-20,1662007.877215195,1568589.9285159798,1434330.198516928,1697020.4045882234,1535605.510017001,1455760.577395399,1435038.602169213
2018-02-21,1652342.8080632207,1560565.2691090447,1424080.7846084482,1683255.4268326531,1531073.8071897435,1446024.0742383727,1423936.5671944583
2018-02-22,1657583.9790020618,1566488.2596553934,1422849.4721336474,1707397.9422994533,1532696.1076790323,1455628.235027744,1430176.7270374375
2018-02-23,1688012.609241104,1590424.3185739764,1444743.245117029,1740639.022781235,1555746.1861007398,1475892.44825066,1448407.8332134783
2018-02-26,1719844.5173894833,1614474.329066867,1469656.6049249861,1757701.88537975,1581137.372837026,1499175.4797154565,1470925.2408169329
2018-02-27,1711431.4405590016,1599026.3251211513,1453224.4551291948,1733216.2820975704,1562450.7176051557,1481725.9904806882,1456169.150262787
2018-02-28,1691718.7244348929,1576879.1983313104,1431854.8230283933,1687490.0141754926,1545639.9132275782,1459518.7817395316,1434779.3862253495
2018-03-01,1664095.863188181,1555318.439733989,1418718.511401516,1659611.781036997,1520208.3989461826,1435014.7154006988,1411903.512821358
2018-03-02,1665848.8692343405,1550545.9662088316,1425141.2678414213,1639480.8777120607,1515924.1983592235,1430879.187249302,1408834.6788064654
2018-03-05,1688091.638186425,1576305.9720793962,1440486.6947656297,1672688.3400713801,1540751.297702393,1450513.008901675,1429168.31861512
2018-03-06,1688374.005182971,1576694.4622823133,1450416.0894164143,1685060.6148391287,1542569.9779275793,1451058.7788033988,1431292.1229592974
2018-03-07,1698504.6640988525,1571852.6038556846,1449012.4542967107,1670817.94365899,1539257.9646929428,1446232.8380592952,1424414.0474816973
2018-03-08,1698593.346241997,1575596.7185698035,1454084.8313408745,1683511.8021403055,1546811.812524407,1451705.5708050453,1434232.2060739214
2018-03-09,1728955.8765234519,1604405.9157685512,1480934.5796177671,1728348.5445614604,1572771.5529381733,1477393.998831696,1459810.1604196243
2018-03-12,1715777.1686539392,1591073.034215401,1476751.2088946113,1705420.9402849774,1564342.1358073053,1468231.2829795291,1445114.4906655962
2018-03-13,1710185.421890051,1582880.8276102382,1466075.1509356287,1694373.593184625,1548979.662199459,1458225.9949794172,1432668.314281624
2018-03-14,1700246.292189655,1569467.4427918019,1454059.3870099992,1679348.374162702,1535262.476413329,1443711.3856690065,1416746.1584283526
2018-03-15,1705242.3427623718,1574880.7874504025,1456890.5065067576,1689946.3609337164,1540367.382451255,1450448.8877717352,1420417.610485237
2018-03-16,1709590.7401727857,1576012.3600617885,1460211.1304223812,1703435.227304221,1542204.5848115885,1454696.9411032037,1425607.765415352
2018-03-19,1690116.380488516,1553983.1902905325,1440889.849662124,1667699.0208369328,1520771.2115468069,1435127.2405807704,1408347.7992974932
2018-03-20,1702786.7726371111,1561923.045754564,1444222.4390967602,1679344.973204723,1526624.3654730758,1441912.4633823354,1417791.3694039995
2018-03-21,1690315.3361268374,1556532.4092553454,1441574.9700535787,1691658.7135613016,1520156.6539362955,1439290.7861353026,1414745.995456856
2018-03-22,1641378.7729811813,1505508.5662339584,1400093.3656892467,1624095.9826700273,1471822.9632071059,1397047.9451797362,1367353.646602791
2018-03-23,1608086.5998153235,1481435.470686494,1367569.215269408,1596359.71493738,1444925.7607387137,1372283.0664296038,1345282.1416436846
2018-03-26,1668066.1502148057,1527286.003391706,1407557.8678814645,1651585.2993507993,1489540.3626149173,1411317.5730505376,1381680.2281762774
2018-03-27,1632991.095659133,1498682.7339348884,1380726.9753951037,1623111.8685389233,1458171.245642074,1391206.2027341563,1357100.0673791582
2018-03-28,1624145.0962368937,1497226.0292842067,1382698.8146754021,1612791.4828494235,1458992.681800943,1390664.4190483254,1360574.0508462605
2018-03-29,1650048.0875751912,1508710.893310739,1398051.6200055843,1631698.5742201142,1475897.784571866,1405516.0344395384,1378429.1366159136
2018-04-02,1619140.95124235,1482830.5553688086,1366211.6874376317,1592351.3038568792,1451627.4550720826,1378755.2004457267,1345918.1907464678
2018-04-03,1646005.62113377,1508255.4580723406,1385097.8960562698,1610126.100387705,1474035.1065481748,1401448.7275258566,1368412.617717903
2018-04-04,1663842.1718175923,1526038.9831526673,1399261.386217505,1622056.3603450027,1490753.3172356747,1414915.5315157624,1380527.778659981
2018-04-05,1677105.271700459,1540416.9762483917,1409441.767471218,1644680.004703069,1505982.9726244616,1428964.2091341969,1395822.4799005203
2018-04-06,1633376.1665678278,1502747.3985747765,1378184.1861960383,1599511.315292431,1470778.891682672,1395582.4983255041,1361709.8181905253
2018-04-09,1640953.4322207747,1504958.598244203,1387934.9102324378,1603499.8877088565,1474628.0743080452,1398284.6971335798,1363101.9426928677
2018-04-10,1677182.9464428448,1537114.6314278475,1412225.850690359,1645435.6242025308,1504573.0549727671,1423295.0128908523,1384706.1758275568
2018-04-11,1661722.9720756423,1523252.2465747376,1400863.1356832949,1635271.6837153614,1490189.2011481193,1410550.7390045642,1372708.7955920831
2018-04-12,1688839.3389829774,1543889.4771686762,1420380.1954407345,1658755.8526640271,1511306.7541204803,1427671.422374083,1391386.733867428
2018-04-13,1674381.067800983,1532174.308542215,1408683.1654817853,1658461.4380441813,1496603.1213486444,1420504.2061980644,1381360.6717628215
2018-04-16,1691491.0533952063,1546378.0631004027,1420742.5726294725,1678606.4412837746,1504117.449729558,1432918.876975924,1391073.9376514703
2018-04-17,1724374.2090035793,1565294.2272645335,1428312.5415196419,1692046.8614067787,1517283.694440448,1445373.9793721295,1392749.0078837017
2018-04-18,1717586.4563569291,1564490.834632313,1430136.822446435,1711011.0555115426,1511219.3084435791,1443125.4119327029,1397325.730667126
2018-04-19,1708210.0125661355,1561147.6342216441,1425281.2348759125,1705884.5723914036,1512349.8434058425,1438274.9844338268,1391506.0265584835
2018-04-20,1694032.9221026385,1546244.5022487694,1418152.432136914,1685838.4126079818,1497841.5620883757,1426498.6776582962,1390114.5210907632
2018-04-23,1690604.5566225133,1546882.5055335488,1410915.0917722909,1691919.5818822626,1494782.191391951,1425667.7224823826,1389537.1417626075
2018-04-24,1663512.9528394432,1522458.2356546086,1384178.5539658528,1632839.4137663976,1470585.6992790448,1400910.5883802718,1386252.1595165904
2018-04-25,1666295.441409877,1533268.842361084,1377874.5572736072,1638386.50726516,1480394.6524344713,1404391.8076657662,1385455.6922451667
2018-04-26,1699002.441116558,1547625.1096266443,1386317.9729847133,1653449.4498141217,1490465.1970181654,1418299.9427009937,1392319.0296394995
2018-04-27,1695940.9081064905,1549845.4250547383,1388712.963214682,1650440.5875939939,1488033.0553613326,1417649.7339428673,1396093.2054367713
2018-04-30,1688629.6762921475,1540748.1279532218,1375586.4096101061,1641971.5652960665,1484762.8270336983,1409017.1848044994,1387865.3432976415
2018-05-01,1698915.3779411714,1531136.03843697,1375439.7612809278,1642090.5656870047,1473906.727708196,1405279.3671073639,1387369.9345005683
2018-05-02,1678938.84097129,1516415.604051982,1360991.2700334669,1634447.6965560636,1458699.060336517,1395128.8669568556,1379856.112939518
2018-05-03,1686247.4207592795,1516725.4706425094,1362164.3438736782,1633109.2933499415,1460582.8849908677,1395430.338770266,1377456.2100067786
2018-05-04,1709236.3022465943,1536493.9820931687,1375813.9837256128,1656986.2429997465,1481048.7991518287,1414811.0926593607,1389131.9070572548
2018-05-07,1719027.5057205956,1543511.2273528695,1379311.822813093,1672230.7540159693,1492515.255300635,1420339.7463194982,1389445.9102861977
2018-05-08,1722141.8502327001,1543994.7505149953,1383722.2401104963,1676879.6571788215,1491833.1526213184,1420508.3063058406,1389781.6717760658
2018-05-09,1732939.0712875267,1555891.3306886859,1401199.4931093748,1698271.731367319,1504877.8619835745,1431140.3413362503,1398224.4516909218
2018-05-10,1748425.5520318681,1568102.3350171156,1412374.2814207529,1711722.2071607467,1516867.5054957771,1442627.362729815,1411427.8700792885
2018-05-11,1752090.330950768,1574231.4522473032,1415631.7079898904,1719520.4554918387,1518744.3077733843,1447971.1698643903,1422357.096573124
2018-05-14,1754809.8231473074,1581227.085498105,1413548.1475718147,1726437.5036108776,1519987.6381404647,1451950.438352773,1423336.7418062782
2018-05-15,1739360.011597534,1567276.5781291435,1404464.6946722975,1706945.939720893,1509227.2508679908,1440696.0980754895,1413490.566215763
2018-05-16,1745199.921553598,1575598.926700455,1406293.5609378542,1719191.7455512392,1513708.912520473,1444341.7772395504,1416682.538597355
2018-05-17,1743316.3275833165,1574515.586167041,1402802.4016689826,1717351.096221083,1509169.4101735554,1441137.5430126935,1412325.426170597
2018-05-18,1740910.04773463,1578214.2440909354,1394030.3799977966,1720250.0468936423,1514188.6279839778,1441202.2336020465,1414062.261139164
2018-05-21,1762090.9851637601,1597081.3883724182,1404333.7952880845,1746331.5562927993,1529939.964863229,1458591.0184633553,1424111.433151493
2018-05-22,1750871.282866692,1584980.3516513673,1402022.5339161812,1727304.6421168845,1520591.5447847676,1448160.1164977294,1416975.302582035
2018-05-23,1764008.5081068806,1593222.2364966958,1405696.8781373682,1737985.604988214,1528576.5116597216,1451215.7218177102,1419804.1169664955
2018-05-24,1760769.3614882682,1588025.9573927084,1400069.4095429888,1730898.509916921,1524080.3878142247,1446839.3123344798,1415291.10380579
2018-05-25,1765029.756541212,1585215.1127651702,1393961.1669484314,1711775.1174118803,1523107.110646997,1443418.114071149,1411595.0791857338
2018-05-29,1743608.4130474753,1560391.2767666029,1368466.4203676279,1691364.3740039403,1492976.3462847427,1420580.5137594496,1389921.9128344154
2018-05-30,1761815.2371686553,1582117.0859553549,1390408.263151463,1716812.54695805,1511166.3974399988,1438443.4305282866,1410999.4229128456
2018-05-31,1748189.4730877327,1563947.0627121844,1375009.517494153,1688588.274632425,1496374.909191506,1423752.1749078645,1397279.58943964
2018-06-01,1769311.0207120692,1580343.1470553721,1389517.9862703981,1704395.7716218475,1510741.349780242,1436544.2833848717,1409186.0596163368
2018-06-04,1783114.6798896024,1591820.2900356527,1396072.3142764894,1702387.4209054955,1524983.1543073792,1446951.8375145514,1419348.145965824
2018-06-05,1784193.1654467897,1587745.2600298112,1393946.889474111,1705037.1756376054,1520651.535055722,1446152.4303901359,1419403.5460512734
2018-06-06,1811304.4848460895,1613010.1800752415,1408291.9140643065,1729080.8133128227,1547205.3000769897,1466352.522483112,1433981.7795260048
2018-06-07,1802356.4438072164,1616632.0454410564,1414738.5590341783,1734318.581451853,1551464.388689947,1471893.362574695,1441321.2554705238
2018-06-08,1803403.0328016672,1617126.527879513,1418744.1136876247,1728061.4676831262,1555357.750097897,1476273.7582738183,1447215.4235460854
2018-06-11,1799915.092503775,1621718.5155458616,1419275.973413394,1735544.0259926955,1555495.3783004438,1476610.8782465027,1451220.0995867348
2018-06-12,1806093.6652006498,1622868.8292247597,1418217.9630132993,1740714.399298746,1556234.6867050105,1476518.7397134276,1452555.6608431437
