,date,a2c,ddpg,td3,ppo,sac,dji_value,ensemble
281,2017-02-14,1167580.4305242894,1269537.2748540388,1213935.2513070486,1124157.4730944962,1262381.810201336,1195666.3683078985,1161040.7138085158
282,2017-02-15,1176689.9756255713,1276904.5927151686,1225479.7175403228,1131961.3382578138,1271604.3668588686,1201932.0163407526,1168025.0134835036
283,2017-02-16,1178618.5162678715,1276644.7889410725,1227223.4715939634,1134327.7519079885,1269317.53159784,1202393.2784655397,1161321.522709349
284,2017-02-17,1181479.2810004512,1273488.0670524219,1231344.5780257154,1140390.7008032114,1266217.434790895,1202642.9294723384,1165525.5149674208
285,2017-02-21,1186626.134884515,1280153.0311430683,1235831.7751678422,1145341.1288770833,1276599.5017724622,1209579.1729103155,1171572.8331455975
286,2017-02-22,1188783.7566979895,1282119.983632405,1234867.3463965391,1146427.835602031,1275332.426327782,1211480.1423238527,1171011.04793022
287,2017-02-23,1191402.4319921602,1285636.7392639138,1239457.9973736824,1151704.9678424874,1280016.8514274291,1213504.7983219633,1166976.0620598586
288,2017-02-24,1195248.9482148695,1283370.4181684877,1238988.8289828275,1155569.2289761056,1277270.609786022,1214171.863078724,1163970.121202925
289,2017-02-27,1192306.7620075496,1284356.784549759,1239020.5617020547,1153399.6305349811,1283017.9619292684,1215086.187112747,1170359.0740799697
290,2017-02-28,1190280.8938773249,1283748.6831044103,1237812.2988936407,1153586.1924414071,1283584.4480175218,1213616.7540426217,1168912.9641423018
291,2017-03-01,1207154.7256934498,1304174.4875457918,1253787.104626269,1168696.7823140654,1304145.0114667197,1231303.5939608605,1189528.3290753155
292,2017-03-02,1202540.4751320365,1295897.2946946344,1247359.0990808029,1163476.2145300456,1294881.8603046439,1224738.7519522498,1173864.6686615737
293,2017-03-03,1202527.3060995175,1297496.3688432148,1250260.550764311,1161030.5350253584,1295145.7296614998,1224898.5422636268,1174109.410112837
294,2017-03-06,1199036.4340867237,1295084.696093696,1248166.9931740374,1160196.8514096066,1293450.0584816497,1221902.9579658096,1174674.3142266066
295,2017-03-07,1197290.7045098208,1293268.1751608052,1245377.744563453,1159022.6225277206,1292565.6216088927,1220178.0654028698,1173516.2095341475
296,2017-03-08,1196990.0035587107,1291114.3323767271,1244355.4077851598,1158272.2239710046,1289460.6580637603,1216152.7845938911,1164438.5240292342
297,2017-03-09,1197546.1665635114,1290148.3215325216,1245626.8415741688,1161253.9176613353,1288235.6055231022,1216296.1744741644,1160833.4537892134
298,2017-03-10,1202895.8490798017,1293830.082734844,1248981.1108392873,1164661.1617691044,1289948.1149535214,1218908.057019288,1165180.404602507
299,2017-03-13,1201406.4265601204,1291501.2009885528,1246209.6969506813,1162843.4952350913,1287707.5962169617,1217654.3351749273,1163221.9092449937
300,2017-03-14,1200126.2516114027,1288902.1404944174,1243667.386045498,1161791.800871181,1283375.4531201397,1215082.0870049703,1156605.0075840745
301,2017-03-15,1206554.0903209609,1293689.9767421286,1249385.233215703,1167264.3348768805,1288194.7983472985,1221655.6986885462,1163541.948982695
302,2017-03-16,1205030.1725444344,1295711.664366725,1248608.3821515427,1164499.27579368,1288666.4399273207,1220749.0054106617,1160207.0682091506
303,2017-03-17,1196468.1759274686,1289705.795688556,1230068.1431547883,1161028.533537713,1282995.2891959413,1219586.73874808,1158811.0239414962
304,2017-03-20,1193565.1750491092,1283488.6969765886,1228856.4181679965,1161997.9684888492,1277485.174844401,1219075.9336543337,1164292.2306465895
305,2017-03-21,1180588.739569238,1266855.35190964,1210177.0374536137,1154490.113773313,1261138.9405439282,1205206.294075447,1149138.05177162
306,2017-03-22,1179672.3815328535,1266757.0865454457,1209889.0172818226,1152980.4232060341,1260969.0919188836,1204815.0754584975,1151001.1535725386
307,2017-03-23,1179011.8928060979,1265025.2272064947,1207348.6173590396,1151958.6014803501,1258413.4668132826,1204539.7987780995,1148296.451817015
308,2017-03-24,1177157.7449294608,1260121.1648045848,1202080.5234816791,1153027.4208491459,1253562.7380255244,1201049.2403582265,1146732.7534107957
309,2017-03-27,1175767.5768263,1255390.7771395023,1199575.813573717,1151189.0439759663,1249080.625247373,1198382.0063581283,1139679.9771466048
310,2017-03-28,1181439.3246616554,1264844.3011432765,1206260.3704181137,1154042.2950939548,1258062.2721414175,1207159.1981874793,1149084.2188553603
311,2017-03-29,1177715.1824134283,1259003.99890418,1202894.1428061717,1150836.1254119377,1254216.1719261499,1204699.5890894767,1150380.4848866255
312,2017-03-30,1179875.1691152868,1265619.813090433,1206475.837094152,1153456.5378498407,1260272.385006823,1208733.070114007,1154125.0035652907
313,2017-03-31,1177623.7526793054,1262159.5300190123,1204481.2520973503,1153607.2044832888,1256151.0044642068,1204927.0311791557,1152122.1570572646
314,2017-04-03,1176913.3357819796,1262737.2764222044,1202970.3161161304,1152768.9196950893,1257033.2812707075,1204168.3973487339,1150294.75631378
315,2017-04-04,1176855.4257765957,1261725.049982992,1205519.390156168,1151873.9903384661,1258855.6460282644,1206444.2988399998,1157766.1367478163
316,2017-04-05,1173055.391780089,1259117.9138108282,1201211.7022559007,1155444.172993426,1258544.1523325182,1204048.2414125234,1164719.2860849611
317,2017-04-06,1173516.407615356,1259479.314652145,1201389.8450153559,1154882.1187450916,1259047.2475984755,1204911.2002074656,1168312.9989640582
318,2017-04-07,1173972.8089609053,1259005.0276636533,1200640.6448246788,1154954.9192697485,1259409.8912535717,1204511.7813749644,1165815.6732009088
319,2017-04-10,1173385.3566406379,1259668.8251190807,1199123.002508332,1153772.7931929901,1258207.112719065,1204623.7370956228,1170409.5841662523
320,2017-04-11,1173516.9445120269,1259262.252246246,1197029.9522492243,1157736.2185859287,1258897.6461300908,1204231.94901926,1169733.4984634402
321,2017-04-12,1171200.8054251664,1255072.2261158638,1196183.636910532,1158201.7265021175,1253485.0896678097,1200765.763462277,1161680.778226246
322,2017-04-13,1165204.1857266708,1247394.5225801403,1188691.5867216534,1151481.7322900295,1244813.2245566542,1192683.0843334086,1148792.4218316844
323,2017-04-17,1175433.7781306426,1259744.437705126,1198041.0950075013,1159010.521900414,1258064.6120456606,1203393.363087208,1158476.414493935
324,2017-04-18,1170787.4266425131,1248193.2416224137,1180975.1507447571,1157313.386739736,1248642.090061537,1196766.677786311,1152642.0886485942
325,2017-04-19,1161825.7774008287,1239567.44514148,1171766.442545444,1156947.7543276546,1243598.4863129668,1189839.7734827122,1145189.6480910934
326,2017-04-20,1168805.6513516076,1253669.298091288,1179713.8041033398,1165351.8493565682,1258469.551666852,1199999.0433081854,1158633.9177305968
327,2017-04-21,1168239.9947588628,1252657.3488267006,1174542.7226056373,1163917.3939131664,1256800.0685800887,1198194.198643616,1156723.0205028518
328,2017-04-24,1180003.3121180495,1268114.3042389643,1189653.9366266704,1173038.1081679552,1270979.720883838,1210797.3604872841,1170897.6214717503
329,2017-04-25,1185375.5967863016,1281788.1004625813,1198403.3335078515,1202261.9084387803,1288326.681021168,1224339.2192278653,1198799.2102708973
330,2017-04-26,1188080.4869760436,1282044.5555914456,1195922.1828822556,1199284.7814991074,1283573.2640471922,1223112.9453272268,1197992.8838872036
331,2017-04-27,1188631.010942036,1281430.4295819425,1196068.4209890827,1200260.873884057,1285558.9992106182,1223476.8298923369,1195879.4349974063
332,2017-04-28,1187538.4912350036,1277319.4306115995,1193999.9295380465,1196591.6641902619,1283526.6377279237,1221096.4895446678,1194882.2903774437
333,2017-05-01,1183447.6089498429,1278156.7783027634,1195371.0110066377,1199061.9748907625,1282604.6918067264,1219519.20086166,1193943.0218323271
334,2017-05-02,1186005.8308988793,1280147.341938488,1197692.5758660336,1202098.1298647432,1283117.6706065033,1221643.512257101,1195386.434469599
335,2017-05-03,1183984.2564511157,1280319.121554296,1198696.660654115,1207246.4033813092,1283517.662736661,1222110.582867904,1197461.60286175
336,2017-05-04,1185054.2708967607,1282971.194148912,1200155.9973055809,1211234.334864444,1284943.1994095836,1221735.6507901757,1192172.707840815
337,2017-05-05,1182925.0874411166,1282306.8229922943,1198300.495294424,1212912.799267274,1287023.2652714616,1224970.1802578215,1195274.9927019046
338,2017-05-08,1181176.1280627705,1280512.607754019,1195755.48205835,1212760.7641488514,1286973.7782501224,1225281.5606650235,1194764.5576123127
339,2017-05-09,1181665.820967229,1277311.129658453,1192957.5581644299,1212827.963067307,1283661.1777244296,1223153.149161807,1193699.3125175862
340,2017-05-10,1177936.9296582222,1278966.0085286442,1190490.8862798922,1210653.7742404433,1283906.9641373993,1221248.0796404935,1197282.0057333417
341,2017-05-11,1174708.3263256263,1276741.264177687,1189487.4331769121,1208767.8381619563,1282522.023868287,1219866.6849956668,1197239.2523403058
342,2017-05-12,1175235.8880447582,1274078.966081271,1188573.117539054,1213330.4407389981,1279726.7848024052,1218536.541698039,1199981.5368964125
343,2017-05-15,1180173.279401386,1280129.1042302132,1197908.9069500177,1221699.8409192676,1284805.146969555,1223512.364159728,1209667.7680975308
344,2017-05-16,1180747.7594613251,1278678.9503200972,1202850.3075833663,1224886.6898990672,1282836.8017149528,1223384.691359262,1210199.291324944
345,2017-05-17,1162292.1085190447,1257075.3593675252,1174380.9017594182,1210513.4563137726,1260667.3110796881,1201644.5532289087,1192680.8581141038
346,2017-05-18,1163579.871999913,1262595.3282504876,1175611.0070595169,1214523.0380618614,1265391.481413065,1204915.300315241,1195643.6188770507
347,2017-05-19,1167327.5151833447,1269214.940724522,1174746.1918842224,1218716.5638778505,1273424.0266039707,1213185.2176992083,1194447.993814785
348,2017-05-22,1169225.7478745992,1275773.4607486923,1177470.0227210596,1221330.3184637297,1282031.4308250106,1218432.7861929324,1194934.4781732997
349,2017-05-23,1170246.9843262234,1280144.7923474207,1182337.6220773102,1220551.759007885,1284964.538098464,1220944.8994488427,1194661.2029910944
350,2017-05-24,1172867.6703018595,1287772.0812513155,1189584.1495607547,1226649.0054742957,1294578.1604817691,1225289.7608805753,1195416.9714310262
351,2017-05-25,1180132.0265334824,1294183.2167352955,1194626.6794617325,1232477.5614014887,1300971.137317603,1229402.5106554395,1198428.3177317292
352,2017-05-26,1177901.078335586,1293137.4203385585,1194588.9271785915,1232856.4794502473,1300332.9228408188,1229246.8204518384,1197829.148776054
353,2017-05-30,1175034.7387267565,1287438.9484334153,1188387.270370762,1233335.6835600135,1293784.4351495795,1226284.0370162285,1197095.7284382856
354,2017-05-31,1176554.2537834062,1282020.3864384794,1183631.5015974576,1239429.2384558958,1286701.8388503545,1225069.9495470347,1197148.5272975308
355,2017-06-01,1182291.3871056063,1296594.4790474612,1191740.626594511,1250805.9960287046,1302651.1193930765,1232973.0211769429,1204237.7489190863
356,2017-06-02,1186487.8196483122,1297577.8113669404,1199087.6565752153,1261834.357485101,1306016.0154438517,1236594.7830456444,1207957.289547241
357,2017-06-05,1187559.7626647667,1297796.793143125,1202143.6035266486,1260198.6566218305,1305748.6851019636,1235297.3267183409,1207331.3307840726
358,2017-06-06,1181260.7714397241,1294658.9400190574,1200104.0077255399,1251955.8689369923,1303749.6903012237,1232509.4812145021,1203010.7139214934
359,2017-06-07,1184905.531674,1300096.151304673,1201856.5267984234,1256589.7800642871,1310908.450710849,1234693.8136321066,1206711.1333699338
360,2017-06-08,1186158.4268813056,1302755.2184929783,1203987.927078616,1256079.9103097327,1312118.8873241756,1235209.2882930422,1205771.640504425
361,2017-06-09,1188609.813397102,1307102.8362856593,1203873.4284090628,1255977.580619202,1313766.3509227228,1240424.8531677376,1202901.7135518568
362,2017-06-12,1189841.3839669393,1299739.4794710348,1203227.7278146036,1247781.452584236,1306842.6712786262,1238308.0586365524,1197005.2073491667
363,2017-06-13,1194067.237800302,1308743.6438665704,1206969.4825814522,1255255.369203398,1315427.8214302885,1243719.5175494293,1204619.2843006132
364,2017-06-14,1198173.6754787639,1315199.0597363422,1210767.6439513431,1260214.1585910404,1321013.9455990759,1246407.1381965242,1210094.2098616178
365,2017-06-15,1194402.683644949,1310495.747826404,1205552.2436510925,1259259.3206291615,1318916.1757354834,1245552.2657252513,1209715.472516359
366,2017-06-16,1188832.9051291617,1311663.724540765,1200388.8353434,1259257.9774475498,1322374.8609924754,1246973.8642046582,1209204.0729580745
367,2017-06-19,1197556.839090722,1321082.3530332271,1213361.6316932878,1267988.169501582,1334316.5966574126,1255412.3415749676,1217925.835527458
368,2017-06-20,1192368.6341916104,1320098.8685054497,1210291.340571021,1268955.603596727,1332327.8486294493,1251805.7273266604,1214872.5561106394
369,2017-06-21,1195071.0121606176,1316956.3734944635,1213637.7975311794,1270871.0957880055,1330509.6447946124,1248475.4147856948,1211683.6183001269
370,2017-06-22,1194802.1753549234,1316058.9383687559,1214266.0787695365,1275455.906825611,1332056.0177164956,1247732.4980350803,1212466.3630393026
371,2017-06-23,1191812.0074018356,1312848.1084343004,1212605.6766854264,1275504.416003951,1330632.5115516207,1247585.008047031,1209482.6992536008
372,2017-06-26,1196241.9458597002,1317816.0793057526,1217431.092187554,1274407.118144865,1330983.0150709944,1248447.5112744423,1210999.912566797
373,2017-06-27,1190139.7019616296,1312683.6124759733,1207550.164420483,1267025.0649566895,1327013.3732725203,1242680.9374714203,1205456.227231697
374,2017-06-28,1199794.0404025782,1322994.2621937462,1215046.2299884926,1272379.9806420295,1334601.87197997,1251074.9970074908,1211921.72540382
375,2017-06-29,1190329.0535116775,1314232.525075694,1206277.7766838362,1262634.214511964,1327908.7274867317,1241302.959583074,1203031.420024229
376,2017-06-30,1196497.094756264,1312727.8176054854,1203074.412547701,1268165.5264162987,1326884.6792804697,1244953.4222062065,1208255.6858797662
377,2017-07-03,1201522.542115739,1322117.6484397843,1209875.270650849,1268459.864005528,1336305.666312517,1252512.995918001,1212319.3580818193
378,2017-07-05,1201253.383329252,1323528.8545962314,1215406.3847694923,1272216.0134000583,1343153.086464405,1252448.8747880613,1214956.8744792957
379,2017-07-06,1191933.1500061683,1315741.2425333906,1203953.8936891858,1265070.2012513531,1335277.9270857922,1243227.8462919707,1206160.9502098635
380,2017-07-07,1196524.4317629396,1322811.2017734977,1205862.3283763677,1279059.861892745,1342684.3868711337,1248726.774170733,1214318.268038557
381,2017-07-10,1195777.544544876,1321644.676224885,1206742.875747498,1276738.5806338075,1341551.1302764697,1248387.3763603957,1213473.2817996328
382,2017-07-11,1194604.6713053696,1319963.8936974446,1208101.0210263124,1273907.1559460002,1341775.6331968475,1248419.493871307,1210368.5644287432
383,2017-07-12,1200832.5412045985,1326299.6271690233,1215072.3346965904,1285207.8720085323,1349907.748159774,1255596.0491817037,1218988.0945433902
384,2017-07-13,1203518.2818681558,1328844.5628099726,1220003.1563858457,1280535.6319521058,1348388.439685762,1256817.6535151533,1217700.9206527995
385,2017-07-14,1209254.672249448,1332158.4968095769,1225685.2227457585,1285738.9565599626,1353151.1256684554,1261753.8416016751,1220567.0151555613
386,2017-07-17,1206854.6420631693,1331295.2018884406,1225261.2352930345,1284477.032316497,1352106.7926224375,1261286.2015314586,1218143.6942054653
387,2017-07-18,1207663.663820834,1325407.5758875345,1223059.5885241197,1280822.8633993661,1346305.7248285057,1258079.5755750658,1215684.0179332274
388,2017-07-19,1209022.511635281,1325744.5519407608,1222973.2724441355,1284454.5550015066,1350692.0486239921,1261929.3489928595,1218495.711040886
389,2017-07-20,1206189.7561410156,1324654.9705572685,1226331.3165505566,1289637.4359235065,1354682.6074569249,1260239.9906973108,1220174.4506324003
390,2017-07-21,1207811.1187720397,1325957.068080088,1220868.5013524457,1285754.3082848918,1351976.4095102707,1258390.9559822676,1219353.0394597244
391,2017-07-24,1207542.7226570055,1323111.7064890643,1216370.0583538944,1275295.91969691,1344608.6606765266,1254489.8173253925,1218312.8516149595
392,2017-07-25,1212064.6380805355,1335651.087475248,1222560.0191905845,1293649.7985386422,1360624.5898587946,1260336.2293381614,1226436.157826027
393,2017-07-26,1206651.4059664987,1334250.463334193,1215702.9205032988,1279836.3733753357,1375979.9690238957,1266026.3816879163,1225209.748608814
394,2017-07-27,1205706.237777078,1329362.5354201938,1212095.2921829731,1280854.6653029472,1379748.3131553216,1271014.5044729323,1225209.748608814
395,2017-07-28,1209288.940840288,1333678.5158991192,1217645.665251299,1282022.2439689382,1386248.9698068595,1272983.1256647725,1225370.458332859
396,2017-07-31,1213388.6090265566,1337092.7420686586,1221476.070270737,1283860.624880169,1391607.258754246,1276529.03553962,1226100.6477842676
397,2017-08-01,1221182.1114749478,1343372.4402303174,1225450.711394884,1284611.315325658,1392897.8275824564,1280774.2415740222,1227725.7775858268
398,2017-08-02,1220380.0707006946,1348417.5024373415,1223476.0249992167,1293793.347839338,1393756.2916753949,1283825.1773268138,1228934.7973137246
399,2017-08-03,1223517.451884133,1347684.6208681406,1222688.7064357847,1290561.565725692,1392163.3671139884,1284400.1035504998,1228717.7294727666
400,2017-08-04,1225353.8957825399,1355033.6758013782,1228472.686039719,1287274.6310777806,1396674.570998949,1288290.1946947565,1232435.2101662026
401,2017-08-07,1223500.9723529248,1357485.0194871996,1232318.125777886,1291759.5807269383,1402944.5019204011,1289783.5450602416,1234291.8031046258
402,2017-08-08,1221260.5765213743,1356184.6432179674,1229579.049896078,1289213.5697174123,1401895.1385310732,1287854.5582435685,1232433.5302469598
403,2017-08-09,1221392.7439020972,1356198.0269199554,1229669.5440683328,1290709.7463904163,1398112.3299236204,1285717.9465248,1232202.9540708885
404,2017-08-10,1206517.6742153983,1342163.4346055277,1211338.1009480585,1287997.9032692749,1385307.5403466283,1273781.963329775,1222314.7441843376
405,2017-08-11,1206683.975173055,1341155.1795923419,1213536.7886034753,1290719.8601732452,1386919.7921967728,1274616.4491540508,1219829.953394764
406,2017-08-14,1216827.183476303,1352939.2294123063,1226309.8180957274,1297421.7867440463,1396851.73785879,1282511.4344602898,1229353.0813620642
407,2017-08-15,1212433.63313257,1356418.4719333516,1227114.9350943435,1297303.3344711522,1402083.3130318278,1282819.2842191295,1231239.3752387122
408,2017-08-16,1219287.7994494366,1358734.2100131135,1230712.6281734125,1305401.0800330108,1401836.6578511551,1284328.3516644218,1231537.6214316443
409,2017-08-17,1201861.6040288091,1341351.5885882718,1212637.9208582141,1292064.6043123659,1387980.40181136,1268342.6009056456,1217493.5705206946
410,2017-08-18,1193915.9879547353,1336445.7093086308,1209757.2429681662,1286073.2350541742,1384765.9423908317,1263897.9701846996,1215046.803087528
411,2017-08-21,1198469.2836501969,1339150.0551986427,1212921.2728828792,1290088.446097743,1387359.1269047067,1265603.0455600559,1216465.8814337803
412,2017-08-22,1208218.924232088,1351132.3918743317,1223945.8105253228,1299816.593751782,1401173.9539707445,1277040.5239846625,1227867.5681250647
413,2017-08-23,1203655.8052052031,1347243.1399795762,1219742.6839715983,1293320.7319671365,1397578.3011184514,1271920.6282914043,1223435.1716559485
414,2017-08-24,1203361.4987090933,1346462.3075856962,1222541.72487014,1292724.842973022,1400328.2609212713,1270247.6704269594,1222594.2352927283
415,2017-08-25,1207523.5753118277,1348853.0895881597,1223644.7756607202,1294894.9672862366,1398964.4150820298,1272012.7668244792,1224519.0667288855
416,2017-08-28,1206309.605644592,1344720.315763765,1222786.8863371564,1298405.7720305612,1398924.1964227748,1271705.486525053,1220113.313715275
417,2017-08-29,1207121.2018204294,1348179.8436689659,1225423.360215412,1298124.7292869631,1404667.568473339,1275027.4849585842,1222896.8352988318
418,2017-08-30,1207942.2666539394,1350083.8797724042,1230505.9693233734,1303515.4284890813,1407930.0899542011,1276605.456992888,1225925.7726767615
419,2017-08-31,1210806.3616452762,1355449.6121554086,1240895.7233780096,1309945.472544295,1415225.1096042313,1279851.7173244476,1230210.4325202063
420,2017-09-01,1212715.049065687,1358003.5212631335,1243499.3890179882,1309686.668944295,1420857.3102871832,1282152.7889217825,1233946.3505118445
421,2017-09-05,1203615.935695197,1338776.1182422163,1230123.9008506099,1303056.9046391638,1408686.4634890063,1268493.0520826445,1215770.3564551428
422,2017-09-06,1211147.6231127724,1341021.1662763064,1235244.2365262639,1303841.1206847557,1407576.7722519096,1271661.1825826971,1218664.0134680823
423,2017-09-07,1208969.6362696947,1337940.6512706273,1237683.3088504858,1313975.5160737068,1409058.2491030025,1270328.07809612,1217471.8051627234
424,2017-09-08,1211093.4983440593,1341645.6111672248,1234950.6958376921,1311446.3730934288,1409509.9305376268,1271086.711926542,1222405.2446768836
425,2017-09-11,1227683.1241272658,1361111.9414533188,1256487.618135058,1331160.1346874782,1427066.7378488572,1286223.5125919438,1240884.0038245276
426,2017-09-12,1234527.1328245436,1360496.6627719186,1265835.3346777558,1315845.944974118,1421678.6602036061,1289809.1707338411,1242843.570429142
427,2017-09-13,1232602.4534183235,1360756.6287122737,1264125.8499468495,1317576.894469843,1426037.603519723,1292102.042115624,1242835.3025382117
428,2017-09-14,1229533.6809801536,1357034.3859664274,1264568.4844576307,1319834.1068265405,1427306.089368992,1294743.650442123,1242933.493234928
429,2017-09-15,1231483.7764428465,1359166.8440153147,1261890.6024774103,1321391.8188818756,1429928.5119198444,1298525.7720816147,1244224.2257102088
430,2017-09-18,1230277.3587694422,1360036.6604073877,1264634.670716086,1322434.259110067,1437434.6907946863,1302200.038108224,1249249.975519474
431,2017-09-19,1231157.794554345,1361156.8754489457,1265234.1742225813,1324941.824711823,1436038.6903356696,1304500.5402461458,1249866.8229315833
432,2017-09-20,1235150.9979807087,1367897.80185817,1263328.7629029467,1328686.8666143615,1443338.14614855,1306937.3709676156,1254501.1861441687
433,2017-09-21,1234323.446252206,1368279.8408477989,1256629.7056945392,1322164.853488883,1440773.6256836723,1303825.8447332464,1254519.0958884314
434,2017-09-22,1236095.2373233149,1367989.544716513,1254960.77991014,1322115.9912814058,1437758.199982938,1303263.6744004195,1252336.715059574
435,2017-09-25,1233639.8594933974,1360087.9311560642,1252096.6968168218,1311258.864984338,1428560.9791054102,1300143.947950499,1245775.3812048987
436,2017-09-26,1232515.7696930477,1358631.821438054,1251838.1781655694,1301074.6516623576,1425741.0673261497,1299457.635465568,1244554.9628470496
437,2017-09-27,1231380.2089805119,1366837.390548028,1252047.1613139,1300261.221851574,1434257.4105383968,1302745.9219018305,1252212.1931555823
438,2017-09-28,1233118.8055032229,1375004.9214778058,1251735.4191746342,1312135.4985955947,1441286.645632411,1305106.9006294461,1259526.0621054724
439,2017-09-29,1236456.679907306,1377427.2603764688,1256653.0661731882,1310399.211137971,1442284.074554826,1306500.0261381872,1260239.1831000403
440,2017-10-02,1244570.6853027183,1386454.9628344823,1265708.7727066206,1315965.2117567882,1452313.499231823,1315393.2737959716,1271364.1257422522
441,2017-10-03,1249504.5691006174,1391284.243982431,1270457.5927830993,1320094.6131089907,1457835.4906175933,1320295.6359933426,1276629.011820133
442,2017-10-04,1249444.9072062597,1390950.9895422102,1271276.338447906,1324063.2584788974,1459399.9197669358,1321460.1804935776,1278898.6076180954
443,2017-10-05,1252851.2899112136,1399338.2529500208,1279052.701794314,1330884.589845012,1467454.2589577886,1328093.243739904,1285225.5112947768
444,2017-10-06,1251225.2308514179,1401940.251082357,1275607.7944524626,1330342.6295904801,1466905.6251194743,1327992.9049912775,1287297.738421158
445,2017-10-09,1249944.962254113,1399282.8415944313,1271016.1226555565,1330774.6680766526,1461910.0457180375,1327258.1884562147,1283111.7332432405
446,2017-10-10,1252384.9112149468,1401288.6264037117,1270298.8974075203,1333056.7101617502,1461632.975707057,1331317.2951543443,1285215.9364222984
447,2017-10-11,1250728.7401182856,1404673.8323573305,1270014.5378253935,1343069.2065628637,1466053.7168240065,1333778.7265224694,1287720.2816684304
448,2017-10-12,1247145.9225688335,1399022.1913538221,1267520.4847105076,1346056.4317505162,1462214.2726573928,1331919.669321752,1283942.2069896432
449,2017-10-13,1248452.260491302,1402022.4195573465,1266948.8447396362,1351299.873904814,1463626.667103157,1333710.505284754,1285005.7453256112
450,2017-10-16,1251470.5297425888,1408120.1363322581,1270893.4533653024,1350376.2838354474,1466790.095965636,1338681.0887198402,1293508.5654490583
451,2017-10-17,1256533.5639155302,1412268.4507881876,1272729.2636724662,1357839.7978797595,1475581.4578158131,1341041.4979880424,1291704.8947984122
452,2017-10-18,1270228.0221806718,1433372.8909575038,1289819.2345730967,1359397.466600588,1489648.2916604334,1350380.8601502208,1307360.8054607792
453,2017-10-19,1273816.1819416778,1433035.713078979,1287793.7070824576,1363341.541505258,1485433.1001334614,1350698.0490434389,1306053.4526472986
454,2017-10-20,1282105.0975250907,1447266.3857614512,1294049.818599054,1367328.781775952,1500882.394168917,1360354.1445313045,1306812.326690168
455,2017-10-23,1281113.323797714,1440968.1724567395,1286182.9996900037,1356916.836126719,1489748.7008035716,1357166.1968436684,1305990.293745851
456,2017-10-24,1278710.526037631,1444198.8988784384,1283596.3159426437,1368387.3024817188,1497778.4571667253,1366950.9901589437,1307273.910724447
457,2017-10-25,1277189.4450514242,1436765.5029580896,1277533.4404418676,1371773.1287720136,1486509.1030512797,1360402.5485814363,1307052.2181069565
458,2017-10-26,1280217.8785631147,1442274.4528223516,1275921.9834051349,1370287.7036842695,1493384.4079868759,1364565.980244086,1306946.8684934808
459,2017-10-27,1280506.4420037442,1448523.3306635593,1279263.085572159,1373320.686582882,1496217.9210606948,1366509.54522174,1306511.1606667235
460,2017-10-30,1276079.2740978098,1444554.0989354008,1274459.3168152228,1371521.1926632437,1493902.3624794192,1361526.7753552087,1306370.447085345
461,2017-10-31,1277141.9347426055,1448254.6405149635,1279400.0149034972,1376252.2262789817,1500743.3547922936,1363188.6857070355,1306244.5420454107
462,2017-11-01,1283179.6313523266,1452189.1192802791,1283866.7515298966,1376402.7804811792,1502705.3121675088,1366557.3798124585,1306565.912730763
463,2017-11-02,1280937.4972658614,1459627.497876145,1284458.732898712,1383055.6804432592,1513363.1850448933,1371295.2821312633,1307477.3047684368
464,2017-11-03,1280625.8865172667,1458931.5153203947,1283482.4317958725,1386100.8966758908,1512810.4877353397,1372632.3728337337,1307451.1294824302
465,2017-11-06,1278291.5690869214,1457704.763514459,1277972.9504275809,1387794.4673424189,1515369.2989628615,1373170.625871202,1307266.492927102
466,2017-11-07,1281918.0407317015,1456808.878976493,1280637.6333172296,1392485.6199328862,1516926.869111443,1373684.3921538973,1307826.3383466864
467,2017-11-08,1285007.1691064117,1456460.4365236356,1290125.3662690648,1394249.6177942033,1516598.1052988563,1374041.7848816956,1307780.8780090325
468,2017-11-09,1283121.9196783137,1450693.8217370622,1286595.157520774,1380301.6414906862,1509429.4825713332,1368127.7210906243,1306586.5275004073
469,2017-11-10,1284806.6557824952,1447723.7104524528,1284938.983042525,1374890.298636277,1505697.8980739596,1365811.0463053647,1306766.3232926268
470,2017-11-13,1283884.0188567848,1449008.983756183,1284532.5300777082,1381698.3172465959,1513402.728050081,1366830.8342227344,1307518.988448934
471,2017-11-14,1285160.1109260058,1446620.5947214887,1281016.746643787,1384537.486705802,1510052.1511128098,1365068.1295547504,1307292.7326029292
472,2017-11-15,1278303.6683559788,1437879.9299161644,1274310.2777876053,1377862.2767657947,1503784.5988812677,1357009.823288772,1304115.1808069511
473,2017-11-16,1292118.438173353,1449944.5301023212,1286780.5723813795,1388917.2191198603,1512865.7450166498,1367918.9572697019,1307511.770982597
474,2017-11-17,1288739.0603771412,1442602.0094862452,1280374.5251302726,1384021.2459524043,1505704.830939459,1362080.7454724845,1307060.093259584
475,2017-11-20,1293512.9633723889,1447571.527631816,1279033.7096697371,1385654.2680541659,1509011.289145016,1366284.494861597,1307101.6636893249
476,2017-11-21,1302414.3896843565,1457829.041955734,1287230.6055037482,1395718.0966558529,1520191.591719348,1375643.6742113582,1308120.8159389545
477,2017-11-22,1297925.7242772793,1454008.128677856,1281419.2726834384,1395233.643802026,1513451.658496169,1371873.7390033116,1307319.4799603126
478,2017-11-24,1299956.1635188076,1456514.7561438177,1281793.0516494394,1395990.3147308407,1516017.4707491568,1373728.6960962533,1307678.7258538902
