,date,a2c,ddpg,td3,ppo,sac,ensemble,dji
399,2017-08-03,1478068.1260624412,1345469.125169006,1461642.8661552707,1359525.9476440009,1410588.8440602599,1161255.0255063237,1284400.1035504998
400,2017-08-04,1476527.045199524,1349106.994004423,1468383.1880154677,1354664.6518116219,1411300.4720366737,1161382.7940825012,1288290.1946947568
401,2017-08-07,1478298.4994032173,1352554.2801289328,1474373.1219284574,1355251.497091854,1410643.2145987297,1161811.646647288,1289783.5450602416
402,2017-08-08,1477331.479666654,1350839.9472242605,1471643.7410356675,1352633.375347126,1409515.6409512465,1161383.8390384126,1287854.5582435683
403,2017-08-09,1467234.6035220744,1347221.421794359,1466233.2835168429,1340619.8767020092,1406410.9800517014,1161121.315841494,1285717.9465247998
404,2017-08-10,1453382.7519853422,1334074.268098334,1449412.7220911982,1323712.2398116232,1396587.7868207989,1157499.2063765796,1273781.9633297748
405,2017-08-11,1458781.6404402435,1335212.9273296788,1450844.6324420131,1327512.7946890262,1398172.546838707,1156798.8579709055,1274616.449154051
406,2017-08-14,1468851.8307961524,1343856.549644658,1465523.9768491106,1336966.741937975,1407562.5480757707,1159733.104281571,1282511.4344602898
407,2017-08-15,1476202.6943822503,1343152.29889632,1470156.6324112315,1337756.3630510522,1410905.209366873,1159236.8365641562,1282819.2842191292
408,2017-08-16,1476498.8586254742,1345261.1598727396,1470598.319871679,1341481.2379884967,1412366.3938302763,1159631.383686133,1284328.3516644216
409,2017-08-17,1463526.5021100522,1328892.0353081552,1454270.238835328,1323949.465993365,1398326.3700809216,1153198.7873789314,1268342.6009056456
410,2017-08-18,1456907.553156776,1322905.7006500072,1451271.160200476,1319453.4031345397,1393782.200428343,1151298.6815510867,1263897.9701846994
411,2017-08-21,1462610.4754658933,1325312.0735932356,1454651.1419023979,1323940.2394261737,1398230.835383787,1151762.5880045665,1265603.045560056
412,2017-08-22,1480344.3164674202,1338343.3201827141,1471677.2546175478,1338485.7345123803,1412291.8683098273,1158135.5298491195,1277040.5239846625
413,2017-08-23,1472771.0274979994,1332700.1966261612,1465863.0135376577,1329229.1847946893,1407548.4871849148,1155040.668842091,1271920.628291404
414,2017-08-24,1476297.2685945474,1333934.394746657,1468377.5446977702,1331347.5314248446,1409808.2393642422,1155691.053831534,1270247.670426959
415,2017-08-25,1472280.381294937,1334973.2479096001,1466681.2620071538,1331025.9656042985,1408607.3229540924,1156304.9349759049,1272012.766824479
416,2017-08-28,1475792.6144501164,1337007.3149350795,1467300.9966492048,1335430.444154964,1407789.1200730747,1154899.845904753,1271705.4865250527
417,2017-08-29,1485689.7937567583,1341056.465655889,1474041.4356244684,1340599.501652898,1416320.448710385,1156227.0341239036,1275027.484958584
418,2017-08-30,1483729.1718653585,1344232.9147534447,1478300.9380621668,1342519.8133098846,1412700.4909755893,1157432.4717162154,1276605.4569928874
419,2017-08-31,1490418.5311800337,1349589.7940375498,1484149.7383801998,1348076.204258698,1417213.2009131296,1159721.1191347104,1279851.7173244474
420,2017-09-01,1493697.5024614725,1354389.0824834632,1489303.6066707117,1349887.9292200853,1419009.1314907903,1161684.8528904172,1282152.788921782
421,2017-09-05,1483925.051981502,1344191.102697089,1473370.1315276911,1337619.4249040647,1406939.093325006,1149958.5195916006,1268493.052082644
422,2017-09-06,1479503.9894819,1346333.569579187,1468960.997627344,1341336.315798268,1407450.5498392084,1152024.4078015652,1271661.182582697
423,2017-09-07,1480819.656804367,1347246.7324242967,1470473.6783030718,1337945.1051127526,1410655.7154213001,1149533.50685536,1270328.0780961197
424,2017-09-08,1481255.6730879033,1349356.1805346515,1472537.929280395,1340757.2949035391,1413119.017111862,1152484.8794146518,1271086.7119265418
425,2017-09-11,1497170.2449822228,1365648.1386496497,1489676.7240357047,1362020.5684427181,1431144.566890016,1165945.3805171144,1286223.5125919434
426,2017-09-12,1492819.8767579843,1370303.0526122719,1489431.0379556613,1374236.443717267,1428850.001019058,1170600.397858902,1289809.170733841
427,2017-09-13,1497110.0005165376,1372393.5867299333,1490849.1474944958,1375338.4371868183,1430412.216082855,1171629.9106372625,1292102.0421156238
428,2017-09-14,1500917.7032413476,1374055.2177065972,1492811.5730928564,1378456.8095091889,1433050.8583797181,1172296.848628952,1294743.6504421225
429,2017-09-15,1508507.6875768614,1377571.4504316174,1498849.4986706653,1382617.9165578326,1439471.0795923,1175406.0570235366,1298525.7720816145
430,2017-09-18,1516404.4056221712,1380990.8638351725,1508098.7816794552,1384432.4012171864,1442730.0715297943,1181121.7569665203,1302200.038108224
431,2017-09-19,1509219.1314227972,1382173.0215402553,1508608.50565815,1385770.6329504666,1439747.1516786998,1182699.8588692665,1304500.540246145
432,2017-09-20,1514970.7083916385,1388361.2492764492,1516210.3415633058,1393228.2079658818,1446594.0941086537,1187044.2388098908,1306937.3709676152
433,2017-09-21,1512468.0791024093,1386632.665451704,1517848.7832453332,1387399.0496818852,1444865.7827191309,1187710.8499841653,1303825.8447332464
434,2017-09-22,1507391.0001771268,1385641.0089100653,1516498.3992349384,1385591.4804002007,1443718.5932865185,1188066.537460394,1303263.6744004192
435,2017-09-25,1497368.6532892932,1383068.9641665325,1503352.639222565,1385811.0884725093,1438199.5147391525,1184806.4920683422,1300143.947950499
436,2017-09-26,1498008.5106167712,1381038.2889291095,1500815.1637114007,1381372.2728726557,1438666.6395890552,1183442.2000562134,1299457.6354655677
437,2017-09-27,1506361.6042735612,1382957.445330326,1512699.004652321,1381938.9394705603,1438235.0429285602,1187536.7469907857,1302745.9219018305
438,2017-09-28,1509093.043196174,1387340.5144879206,1519974.0248044538,1379095.8581078213,1440291.9223136695,1189910.2375023938,1305106.900629446
439,2017-09-29,1510895.6482671963,1389101.4692534881,1522934.6108297918,1382393.8105742545,1441748.6126364402,1191231.3184289,1306500.0261381872
440,2017-10-02,1522343.7650437134,1397928.2566339176,1533213.7610690435,1392804.3562138863,1452343.626076768,1197971.665166214,1315393.273795972
441,2017-10-03,1528776.8476994648,1402520.1866047662,1539562.608486187,1396594.5236289082,1455192.0181402306,1201408.6341374663,1320295.6359933428
442,2017-10-04,1533362.723551395,1405569.1818086293,1541599.629900133,1400192.7628598188,1457545.8838394051,1202010.9719998247,1321460.1804935776
443,2017-10-05,1534112.8021607092,1410679.3280232942,1549370.6015141618,1400542.7779086756,1461476.0066857042,1209697.0409652975,1328093.243739904
444,2017-10-06,1535481.143093408,1410247.6371040372,1551676.5266848474,1397973.8073887378,1462007.8428026757,1210602.100524159,1327992.9049912775
445,2017-10-09,1531889.3570537094,1407404.1819426098,1546966.6201187144,1397177.2568574173,1461933.9984431516,1208827.32432568,1327258.188456215
446,2017-10-10,1532863.019751162,1410582.575790905,1548034.1806840955,1403231.1282448964,1466054.270545918,1212433.6566964933,1331317.2951543443
447,2017-10-11,1538121.9381178888,1410500.3657442175,1552086.3222694767,1398874.365750848,1468697.0776219394,1215376.669644705,1333778.7265224697
448,2017-10-12,1531121.9539468235,1407084.3160666993,1547634.1534081602,1392674.000572827,1466713.4830705014,1214847.5623014166,1331919.6693217522
449,2017-10-13,1531416.9635917526,1408168.9328539306,1548260.5729630988,1393019.844888563,1466784.6154552319,1217266.067240305,1333710.5052847543
450,2017-10-16,1530502.1950426695,1411493.911815625,1553209.5663330175,1392610.0845491146,1467999.607006876,1220359.0991046696,1338681.0887198404
451,2017-10-17,1557906.7036451623,1414990.7901329293,1561205.4682064252,1403920.5146067068,1481201.203899657,1229443.6415946751,1341041.497988043
452,2017-10-18,1570798.7471244936,1426861.3906774784,1571825.1035821508,1410383.425545026,1506686.2323765173,1236815.0064437657,1350380.8601502213
453,2017-10-19,1566898.3973699948,1424435.804064011,1567738.269926706,1409955.2301413033,1507125.903198584,1235578.201371237,1350698.049043439
454,2017-10-20,1589236.3239620947,1434837.7736362526,1589281.1362962213,1417297.9121328997,1521021.3722394994,1236707.8417519047,1360354.1445313047
455,2017-10-23,1583485.893850087,1427892.8611098994,1581573.2402640542,1408821.2622551685,1514776.9387130996,1235858.507311864,1357166.1968436688
456,2017-10-24,1590549.10938013,1440888.0811406877,1598693.290458336,1409529.074410121,1512537.0038162977,1238962.6357674077,1366950.9901589442
457,2017-10-25,1577670.3801362577,1430853.370009244,1587736.5670975293,1392512.202286771,1498501.0761236788,1238381.3287895636,1360402.5485814367
458,2017-10-26,1586946.0371227637,1434327.7509410332,1595244.3682833263,1393310.050281889,1501989.3772957653,1238574.75289845,1364565.980244086
459,2017-10-27,1593889.6512770234,1431447.6319518092,1603037.641812467,1386378.4364478216,1500882.4432498792,1238816.6242283296,1366509.54522174
460,2017-10-30,1588259.8720295085,1423720.0645869174,1596302.4462017007,1380193.308475353,1499471.8401465153,1238429.7757126284,1361526.775355209
461,2017-10-31,1589890.2821322568,1425701.200226928,1599608.5961772315,1381481.1789377206,1498023.0636806998,1238356.522908444,1363188.6857070357
462,2017-11-01,1593080.9560688569,1427892.838172701,1603142.7951778567,1388574.9179320775,1501251.1196969638,1239053.3743996094,1366557.3798124588
463,2017-11-02,1603178.5914275062,1431264.0873559967,1614553.1364607904,1386858.6811519717,1507601.7121479202,1241028.3985952802,1371295.2821312633
464,2017-11-03,1606093.321672181,1433115.205036067,1614643.3412403231,1388500.5395960596,1505383.287309117,1241280.8922085231,1372632.3728337337
465,2017-11-06,1610264.1333185218,1433345.052886094,1615005.5539418329,1388224.9647225132,1508142.4468017842,1242444.8747272918,1373170.6258712015
466,2017-11-07,1615489.535905063,1436306.4845951647,1615582.1633977755,1398206.27460615,1515604.0075398297,1244988.8083568998,1373684.392153897
467,2017-11-08,1612653.3455150127,1435863.4145937986,1612796.074966129,1400072.5821584223,1515435.4788591275,1245011.936697888,1374041.7848816954
468,2017-11-09,1609171.3452923743,1431137.5364769904,1603041.1094688475,1400761.054205812,1512785.156183285,1239930.366479115,1368127.721090624
469,2017-11-10,1605603.0335494569,1428738.206517252,1600303.947719685,1397379.2451245952,1508358.1004300567,1236991.0822167478,1365811.0463053642
470,2017-11-13,1612340.4962559396,1432951.6177354348,1607226.4716150623,1395354.4800302307,1511372.681425798,1240296.0035179488,1366830.834222734
471,2017-11-14,1608296.3334772675,1431481.3318323637,1604342.3441646297,1387804.3175370945,1510724.659237501,1242869.044056111,1365068.12955475
472,2017-11-15,1601372.3433629787,1423636.4177228247,1595888.4436479502,1385663.3183729532,1502454.8803672981,1234745.1259672362,1357009.8232887716
473,2017-11-16,1609096.2813541337,1436144.0240491035,1607686.8135959082,1396352.5119367144,1510280.0132103118,1243108.0660994498,1367918.9572697016
474,2017-11-17,1600959.12794072,1432214.2318886006,1601074.6325472326,1389785.149983022,1502972.2770853138,1241864.9583147855,1362080.7454724845
475,2017-11-20,1605785.0206577778,1437263.1281982597,1607803.7191868138,1387665.6128922557,1510647.8015835308,1242501.8533928725,1366284.494861597
476,2017-11-21,1620005.4104254658,1447473.6050359055,1619739.9245052407,1395291.1071639052,1524057.2728227633,1245652.7961411327,1375643.6742113584
477,2017-11-22,1609675.0232995783,1444247.9134579308,1613080.2271385046,1392554.093605259,1517752.1709248233,1243244.7909491393,1371873.7390033116
478,2017-11-24,1615615.25451838,1445840.8854149706,1616195.43921629,1394275.490476263,1523114.741272644,1244960.9381424757,1373728.696096253
479,2017-11-27,1615905.6920114055,1447765.654004587,1615622.7137819538,1395345.7204219997,1525529.0045661672,1247627.3128636214,1375057.5865831715
480,2017-11-28,1635286.944141248,1463036.9343061368,1639344.0567659985,1406178.3627813486,1541460.5041577835,1261042.5391766403,1389981.6372117582
481,2017-11-29,1651026.187161678,1475244.3518161282,1649572.9647738542,1416665.746495508,1550302.4242884049,1266232.820273015,1396044.329909705
482,2017-11-30,1682200.642373981,1500799.194276367,1685059.204032074,1434609.7456468218,1574927.9897371398,1285842.9297732897,1415384.8799642196
483,2017-12-01,1670070.6263258792,1498842.8839468365,1677282.7387878618,1434506.0954494851,1565775.468231157,1281961.1765321167,1413008.0702649136
484,2017-12-04,1666948.938895134,1507481.3373444392,1670058.7111870665,1455412.5426931933,1568381.9985449992,1280295.0627013824,1416417.0820967995
485,2017-12-05,1658342.2738619465,1499687.8847870743,1663218.0941242175,1442893.7211557345,1561549.6479476255,1277275.3423880583,1410037.0866137517
486,2017-12-06,1663163.4264539771,1494141.6331102056,1665959.4224032392,1434922.076675223,1564176.1156274641,1278267.094819928,1407720.2979366097
487,2017-12-07,1670264.1476314154,1498967.8952518695,1675978.761699624,1432769.4093191514,1567138.186855047,1280280.2408897828,1411835.4394410094
488,2017-12-08,1687429.602505567,1508166.8537419778,1690800.7319734038,1443534.1351085214,1581008.021460721,1288348.5837395142,1418697.6531552551
489,2017-12-11,1685477.3001504731,1509877.9367945876,1688292.5416513977,1452812.4038940347,1577866.2100435577,1287431.7227394532,1422013.8431027702
490,2017-12-12,1698666.5830798396,1517959.9732818243,1702917.6295977067,1465123.4082985967,1591319.143515047,1292153.298423047,1428939.7223794246
491,2017-12-13,1703291.3038256618,1526459.3166083684,1710183.4162279142,1469014.5050897328,1594595.3813693328,1296619.161376233,1433641.4070795423
492,2017-12-14,1699777.9045354477,1521427.4203267538,1700819.1401156406,1469562.0060713096,1588598.5514567292,1290694.651938672,1429164.7727395678
493,2017-12-15,1706757.959259835,1527414.7780612544,1710972.7826894363,1480451.8726132393,1592288.906109251,1297564.7999947022,1437508.1503878532
494,2017-12-18,1714054.9809842138,1535384.296699179,1722856.8511398723,1484055.6932637168,1597548.2520341885,1302313.5968544434,1445698.6851296038
495,2017-12-19,1712880.8538293068,1534060.54739094,1716898.0725371023,1489110.7974725645,1595894.3934281098,1301838.8307106446,1443514.9221714125
496,2017-12-20,1710478.5997858997,1532836.7361979375,1716367.2879951657,1485228.9607215556,1596627.6600798045,1301534.2383873414,1441876.3596555318
497,2017-12-21,1703134.335809259,1535670.7111963367,1719723.752015421,1479969.8835899804,1590049.95917636,1298532.1661293458,1445120.797716969
498,2017-12-22,1697620.3065036526,1532975.55232575,1715311.1783755368,1476716.899053238,1589401.0947467203,1297620.9835731934,1443474.7183368325
499,2017-12-26,1696104.6377721808,1534296.2814679416,1713866.924882415,1474416.3646078347,1590503.2024735126,1300229.7047035643,1443016.9868604075
500,2017-12-27,1700722.6333003086,1535094.6731905849,1717912.738571446,1474649.9615407006,1593295.6831972024,1303267.8161919068,1444654.9799168748
501,2017-12-28,1709392.1942781704,1538198.4052425488,1725568.6648490324,1475483.836527901,1599450.434293599,1306731.587798352,1448340.862915516
502,2017-12-29,1698766.4314063783,1530317.30811676,1714495.6935375875,1467902.5419814866,1591081.9696706242,1301291.1096336793,1441443.1149338796
503,2018-01-02,1710120.5852159797,1538344.7367627718,1723265.312586724,1485968.8960114205,1595109.629782739,1301724.5179359864,1447553.642222545
504,2018-01-03,1722299.436740889,1542987.8873114223,1723977.6350172854,1493878.066878068,1607474.260690137,1307036.301863904,1453307.3462428262
505,2018-01-04,1727418.1303755213,1553337.3640178882,1735907.8032710426,1492551.1002088,1616515.812611601,1313971.4852244232,1462197.1771441314
506,2018-01-05,1761701.1119976577,1568567.4635117312,1759709.5759195762,1509174.4705274515,1643047.8263145906,1328432.0827089583,1475069.0099390028
507,2018-01-08,1752966.9652973441,1565574.361591022,1754738.636227192,1506811.055506421,1641580.5081716103,1327425.7967798775,1474318.5763241327
508,2018-01-09,1770184.5668058556,1575605.9986027163,1766675.1855160315,1521611.422672479,1657124.0302727781,1332410.2056993835,1480313.1616762471
509,2018-01-10,1768044.6047258854,1575684.3306332473,1766834.234218006,1520273.4578198337,1658854.7832289736,1330700.1340992288,1479341.0944577134
510,2018-01-11,1786660.8579518814,1588749.6781214718,1782434.8348159438,1534206.9008927734,1674550.8718498435,1338672.720331128,1491330.1512700596
511,2018-01-12,1810060.5044764571,1604020.0131722265,1800967.1154394208,1556802.86902399,1690777.987321657,1347861.3132963283,1504652.1986771002
512,2018-01-16,1816855.817992007,1605591.5270270256,1803709.5535560504,1559567.9939044635,1695141.8063421457,1350971.346742404,1504049.8245096924
513,2018-01-17,1862606.8597998875,1627331.7984449533,1828206.6942932522,1590510.8834576008,1734145.033662303,1367608.4476200475,1522872.6220656184
514,2018-01-18,1856942.356443921,1617453.4680228706,1824400.1148105855,1573617.714457964,1726165.6343460712,1368298.9091397123,1517167.322095469
515,2018-01-19,1848695.2697936792,1623903.8194731453,1829587.163934097,1575257.5103218437,1713762.1310304443,1371727.04493826,1520310.9658407492
516,2018-01-22,1854570.0797101345,1632746.9096364956,1841726.9023530362,1588260.3731808874,1718699.687793333,1380048.431170787,1528642.6126251202
517,2018-01-23,1849903.0558741365,1630751.196828954,1841073.871609878,1584788.3669457433,1718957.9335401691,1380851.3780155517,1528421.6623727528
518,2018-01-24,1848284.8310474288,1633690.5468576432,1845998.6144059487,1581085.6831594177,1716115.4129091392,1379495.4525481248,1530830.4756910873
519,2018-01-25,1864897.4740404305,1643382.6209752448,1859281.766887746,1591773.6060946889,1732210.2099807914,1380224.5979143663,1539033.3107561658
520,2018-01-26,1883342.5236561042,1657662.25498294,1874006.8274228019,1619444.7359152958,1745788.8496579737,1380924.8401830655,1552090.787319779
521,2018-01-29,1872163.5665496436,1647836.6256656977,1863671.148833225,1615885.4997398767,1729865.6089326208,1380198.6039236127,1541756.0101031212
522,2018-01-30,1832306.519879534,1619775.2990216871,1830956.3803935384,1588619.0285022678,1701032.8937998498,1375099.2425803666,1520612.43765416
523,2018-01-31,1854095.5934088475,1624396.047077633,1847432.4223809214,1587440.0666806677,1719242.654965593,1375004.884131209,1524840.1043386315
524,2018-02-01,1858779.4102412607,1626262.5875802012,1852932.9820100002,1595051.3589878115,1721594.028516614,1374918.9433166103,1527016.350432567
525,2018-02-02,1820181.456073269,1590073.0358770152,1807047.3962899798,1572732.220279813,1683960.1426256688,1367191.094573084,1488194.7077403315
526,2018-02-05,1730719.671609897,1514368.1810935868,1725241.3962426342,1492875.29898415,1603940.1130927068,1346700.2694318867,1419665.0508065994
527,2018-02-06,1774703.5055530583,1549576.4888940677,1769822.367086625,1516558.0736630093,1640399.6045892602,1346309.4264011064,1452729.4588301913
528,2018-02-07,1784156.6329010057,1550556.9889414192,1775366.1787250598,1524853.5495109127,1644933.5468140994,1346072.9494447464,1451597.0318408676
529,2018-02-08,1704729.750905207,1488313.8615771364,1694894.727616173,1469197.5687013066,1580107.8968996922,1338792.6058863164,1391366.5625049472
530,2018-02-09,1736618.6667096564,1508347.5676526236,1724962.1528165517,1485185.8782927135,1602248.4572935745,1342345.8925822412,1410635.3606733836
531,2018-02-12,1775230.8851361037,1533484.2872005876,1760700.0802875524,1506523.2627628967,1632786.939129145,1345886.396342178,1434565.0702479435
532,2018-02-13,1775218.3475216862,1535887.5683083138,1762014.4597000822,1508731.570802897,1630654.1875947618,1346231.123167751,1436849.741414175
533,2018-02-14,1791184.96512464,1552317.600273353,1782766.2166382782,1525659.9638448707,1647661.1052113872,1348745.6996110417,1451605.2320564191
534,2018-02-15,1810704.5274347744,1573624.9419793466,1805532.5910024242,1554773.51553039,1671681.6404028914,1351936.2729066366,1469500.152444285
535,2018-02-16,1818931.316760448,1574802.49665472,1803330.1161000181,1558677.702755014,1676498.0042208289,1351036.1053096063,1470608.776030132
536,2018-02-20,1808485.4346176337,1562107.9883187811,1795251.0477086788,1544163.7764443601,1664832.7840677805,1348198.0618337097,1455760.5773953996
537,2018-02-21,1799433.4195915984,1551930.7951994475,1789081.115409491,1534446.3936328168,1654528.2716432598,1344976.2313394048,1446024.0742383737
538,2018-02-22,1808445.2635004062,1561404.3740442542,1796477.2849788174,1538588.3887210197,1660529.2521276402,1346951.6226145306,1455628.2350277444
539,2018-02-23,1830326.7002642825,1582097.6632624418,1822337.46456302,1560975.9798402584,1679143.6875908426,1353808.5104160958,1475892.448250661
540,2018-02-26,1863135.4327262642,1605944.4204080577,1850168.71175805,1587344.049299004,1705525.0125932363,1361267.7562964214,1499175.479715457
541,2018-02-27,1850623.4586230365,1585362.3418827276,1834358.764627883,1566810.6808504348,1693926.2636761449,1353200.1907728463,1481725.9904806889
542,2018-02-28,1823486.8756555503,1560108.397820262,1804482.0329340484,1550123.7025208327,1672282.691941425,1342951.4401306573,1459518.7817395322
543,2018-03-01,1790417.5961903478,1534291.3491601045,1772481.1968391517,1527232.0596928005,1640405.0835341094,1335962.4391830864,1435014.7154006995
544,2018-03-02,1789097.5503223182,1528097.1821537358,1765672.1496141085,1530306.2237940398,1639701.2517037767,1334272.1343956797,1430879.1872493026
545,2018-03-05,1815957.917862004,1551786.6610215881,1794089.709779262,1555478.218155427,1662643.1560329953,1342233.6973271295,1450513.0089016757
546,2018-03-06,1804625.695851586,1552528.7562651157,1795175.0685211036,1555611.2120336688,1653007.1590205121,1344081.2519047512,1451058.7788033995
547,2018-03-07,1806662.722466961,1547905.5619078951,1795004.0067903858,1544972.5149775632,1656931.0590943831,1341402.657725725,1446232.838059296
548,2018-03-08,1809594.028060547,1552570.899652871,1800889.8594312894,1550244.7612909235,1659727.2920292025,1343479.81942681,1451705.570805046
549,2018-03-09,1832307.7494440034,1579210.6033754977,1828887.4928083702,1574070.1605379255,1685127.7483233039,1355075.6645988375,1477393.998831697
550,2018-03-12,1806833.541316819,1566323.8490324253,1809791.0426716432,1557762.8524571755,1666164.1188319058,1351591.4726973334,1468231.28297953
551,2018-03-13,1804378.352334138,1556936.9612884386,1801836.7171185268,1549603.875502323,1660815.6322309466,1349083.5973900864,1458225.994979418
552,2018-03-14,1784242.1912924869,1542592.0285105282,1784961.4302201613,1538988.9408547785,1640151.8511384623,1344544.7376316004,1443711.3856690072
553,2018-03-15,1794465.6306204852,1550803.7811414106,1797053.442457341,1536269.449673654,1649638.877141842,1348234.5433316585,1450448.887771736
554,2018-03-16,1794235.652699774,1553778.4136225842,1800397.0390767436,1536352.9824448475,1652725.0314673404,1349197.500865541,1454696.9411032046
555,2018-03-19,1778987.2295824003,1532736.7833808921,1781004.1173786006,1514858.439692271,1636900.5962957782,1337740.524001079,1435127.2405807711
556,2018-03-20,1795143.8025818972,1540057.5463914417,1793465.6733488524,1522308.550491307,1647670.3863952407,1340014.3186812776,1441912.463382336
557,2018-03-21,1781260.7971276548,1537568.9636449455,1781764.249706044,1520569.3700921724,1642028.6629647438,1337539.4462124854,1439290.786135303
558,2018-03-22,1717495.379141513,1489161.4745469377,1719033.7169852266,1477145.079667381,1586504.2168996134,1315732.903546508,1397047.945179737
559,2018-03-23,1698731.2390677535,1464569.7357220796,1691735.640401359,1449938.9558180862,1566246.7068727873,1301971.7772904155,1372283.0664296043
560,2018-03-26,1746306.895350977,1503478.0227498296,1742864.58890445,1489696.649545968,1606981.8202390764,1323674.0456814296,1411317.5730505383
561,2018-03-27,1719855.45059671,1482629.0700278212,1711461.4699308416,1464243.970597641,1585880.5578707093,1313411.803926852,1391206.202734157
562,2018-03-28,1717939.9056910565,1482934.2852513182,1710418.098417509,1462616.8032855126,1585029.710280563,1313719.3486902702,1390664.419048326
563,2018-03-29,1730520.9438392546,1494772.1070173846,1724134.6465928857,1480110.9784326982,1598076.1932240087,1316644.0290880287,1405516.0344395386
564,2018-04-02,1715099.359457318,1470102.412442426,1707394.523132793,1445418.6257477535,1576296.406638269,1304854.4128596922,1378755.2004457272
565,2018-04-03,1755389.0352686243,1495030.3300085233,1739722.7831538008,1469191.6143772586,1605390.6857173212,1317002.3728533864,1401448.727525857
566,2018-04-04,1770366.1229954343,1509781.0567872846,1752688.1728834002,1485769.595238077,1618936.1147294561,1328623.8142546357,1414915.5315157631
567,2018-04-05,1789477.8299666366,1525712.480252972,1773453.4819762919,1497532.4202816328,1635770.8476218423,1332226.9212626158,1428964.209134197
568,2018-04-06,1744672.593481035,1489386.7238175622,1728789.363259146,1462838.3937740957,1596474.7337255925,1317495.8774768724,1395582.4983255046
569,2018-04-09,1740741.0090707096,1490262.1756358147,1729435.952179733,1468570.014068565,1597391.4337919164,1319328.7318091532,1398284.6971335805
570,2018-04-10,1779844.4389816148,1518556.6513639158,1768467.1649539154,1500694.2414702026,1631243.822877784,1329301.75330173,1423295.0128908528
571,2018-04-11,1752292.9336598874,1503648.206135788,1744210.1329085852,1486150.9039555022,1612123.0791731763,1323042.3521006652,1410550.7390045645
572,2018-04-12,1781406.0610081726,1520933.401961439,1774607.1865134183,1499256.565160677,1637508.488182943,1329925.8430552552,1427671.4223740832
573,2018-04-13,1765345.118091107,1513042.8218593588,1757772.9927105897,1489858.7085292616,1624682.659422006,1326115.7810605497,1420504.2061980646
574,2018-04-16,1787991.8531368547,1525551.1343480984,1776409.7197709281,1499267.8671368347,1641229.859432481,1331506.873877765,1432918.8769759245
575,2018-04-17,1823720.4539822945,1541514.5722283393,1800796.6341830038,1520706.9125958486,1666121.6233353205,1333874.7147263442,1445373.97937213
576,2018-04-18,1817746.8763938071,1541047.8362261285,1805953.9924201337,1517689.3757335588,1646498.4179883199,1334328.5642418775,1443125.411932703
577,2018-04-19,1821360.625051404,1535372.204949169,1807619.1378340025,1508360.7527359582,1637890.3194190578,1331700.928809062,1438274.984433827
578,2018-04-20,1810274.4012228923,1525609.519728881,1798888.0004039512,1498302.4572993831,1629384.7609784207,1330725.2385939627,1426498.6776582964
579,2018-04-23,1808524.3706472453,1524868.8670723632,1792176.8366282412,1507958.5334244953,1628216.14014124,1330597.5550272972,1425667.7224823828
580,2018-04-24,1785534.4480286683,1498806.2563830016,1762832.5610167403,1487443.9677039941,1606080.1165871809,1326694.1170455012,1400910.5883802718
581,2018-04-25,1808221.2684432585,1506985.1177067398,1771499.3919779165,1512611.7223698758,1625050.9000533903,1326344.6700736082,1404391.8076657664
582,2018-04-26,1825673.5126917958,1517874.2154410535,1789829.3579754382,1515659.557365811,1636675.4051085839,1327412.299825958,1418299.942700994
583,2018-04-27,1827118.995711396,1520755.2020301821,1790512.1269251376,1518053.6140303889,1637597.0020568431,1326996.899095062,1417649.7339428675
584,2018-04-30,1806208.2519379517,1510124.4018143206,1778525.6656731556,1498960.2161069103,1616280.2656525015,1323460.654873947,1409017.1848044994
585,2018-05-01,1802864.2646491225,1500116.2518992687,1773636.693488965,1482836.652889274,1611754.9183928184,1319202.9846735988,1405279.367107364
586,2018-05-02,1778102.7010357892,1488354.9834345325,1751970.0438125613,1468141.2034335868,1590407.8253007077,1315486.0011172327,1395128.8669568556
587,2018-05-03,1789199.0706952168,1488410.1241865563,1759766.1937737763,1466798.1687981917,1599345.6763321543,1311492.9375895534,1395430.338770266
588,2018-05-04,1808519.2581247024,1507028.4727375119,1778801.7906391749,1485962.2578789124,1615834.5818549576,1321238.853752426,1414811.0926593607
589,2018-05-07,1816180.4611950999,1512439.3842736906,1789763.3633454028,1494014.7441698909,1619971.4457943225,1326907.0940390625,1420339.7463194984
590,2018-05-08,1810398.2103774738,1510970.562830099,1788746.5130132071,1488753.9721096924,1614888.3151914617,1328111.861172775,1420508.3063058406
591,2018-05-09,1815774.793566132,1521292.6885681236,1801206.604149599,1497196.443283057,1627565.3767756277,1343183.2371066129,1431140.3413362503
592,2018-05-10,1835742.0252367477,1533772.6092870268,1818064.89690048,1509797.6520167792,1643437.2225025576,1351591.0297812498,1442627.3627298153
593,2018-05-11,1847276.311470927,1542377.8264907657,1826450.9528577365,1521731.0666210565,1649953.928354397,1357526.9341055905,1447971.16986439
594,2018-05-14,1858347.9239805327,1549630.056840681,1832543.6103288236,1528117.0911149953,1655768.5657568106,1360306.8374625242,1451950.4383527725
595,2018-05-15,1843927.605991213,1535406.6476630867,1816786.468825941,1514660.3774737585,1645893.6067058423,1344844.3028983152,1440696.098075489
596,2018-05-16,1851038.902612975,1539846.9329710817,1820801.7419009022,1527586.9835754544,1650010.1596970719,1352043.9744930111,1444341.77723955
597,2018-05-17,1854714.645455661,1541336.312228157,1819973.8966084379,1528445.9561675773,1654094.9716210742,1349271.311742767,1441137.543012693
