date,a2c,ddpg,td3,ppo,sac
2017-12-08,1706239.9978166868,1548085.754524561,1730370.1066129566,1425318.0045577895,1601441.0743906174
2017-12-11,1704265.9324327756,1549842.127363535,1727803.2177579761,1434479.1897556197,1598258.6579935227
2017-12-12,1717602.2411257077,1558138.0831607305,1742770.572875774,1446634.8401176345,1611885.4580728684
2017-12-13,1722278.5153261472,1566862.3912795507,1750206.3988416553,1450476.8346912276,1615204.038243309
2017-12-14,1718725.950888281,1561697.3082965338,1740622.9729841114,1451017.426692189,1609129.704901657
2017-12-15,1725783.814837103,1567843.1423552954,1751014.2386434437,1461769.8727008712,1612867.753943405
2017-12-18,1733162.1791330625,1576023.602125498,1763176.4268911243,1465328.2163059127,1618195.0720052337
2017-12-19,1731974.963553076,1574664.8151706182,1757078.1965253712,1470319.5295478713,1616519.8388204193
2017-12-20,1729545.9307047178,1573408.6115420782,1756534.9901693226,1466486.6781608474,1617262.58225914
2017-12-21,1722119.7975298215,1576317.5975821936,1759970.004653728,1461293.9659549606,1610599.8707112884
2017-12-22,1716544.3013216306,1573551.101923319,1755454.1646879078,1458082.031220616,1609942.62031456
2017-12-26,1715011.736876135,1574906.7887729132,1753976.1117017628,1455810.5274955642,1611058.9717549896
2017-12-27,1719681.2108904172,1575726.3127196752,1758116.6085279346,1456041.1766406905,1613887.5426854705
2017-12-28,1728447.4146372129,1578912.195875498,1765951.704479015,1456864.5288593185,1620121.838194809
2017-12-29,1717703.2024980832,1570822.4980014288,1754619.595268047,1449378.9035789382,1611645.21897789
2018-01-02,1729183.9252153684,1579062.400570246,1763594.4474561573,1467217.2761184585,1615724.932837448
2018-01-03,1741498.5388552,1583828.4483073675,1764323.4401853443,1475026.6402084243,1628249.365057907
2018-01-04,1746674.2924410154,1594451.8600448095,1776532.807098186,1473716.4186908614,1637407.7705983734
2018-01-05,1781339.439005499,1610085.0772899115,1800891.6065099598,1490130.0167037856,1664282.685812912
2018-01-08,1772507.9295755674,1607012.752477976,1795804.33319453,1487796.4259006393,1662796.4039525604
2018-01-09,1789917.46198905,1617309.9117835485,1808020.2304761768,1502410.0254566085,1678540.811568222
2018-01-10,1787753.6449686338,1617390.317144724,1808183.001354015,1501088.9445430648,1680293.9328908538
2018-01-11,1806577.420382147,1630801.4846652471,1824148.698795116,1514846.5598251235,1696192.878806076
2018-01-12,1830237.9113298703,1646476.0024417364,1843114.685615337,1537157.386721791,1712629.7145986175
2018-01-16,1837108.974691992,1648089.111896845,1845921.3043058277,1539887.6181594378,1717049.931906662
2018-01-17,1883370.0201059629,1670404.8154929602,1870991.7453267933,1570440.0356745345,1756557.2395334663
2018-01-18,1877642.3724581052,1660265.0205710852,1867096.081443584,1553760.0436025702,1748474.7139292182
2018-01-19,1869303.352514868,1666886.1030906164,1872404.5217435719,1555379.146685582,1735910.9069109382
2018-01-22,1875243.6510874082,1675963.2565062963,1884828.363338268,1568217.9248571822,1740912.276986164
2018-01-23,1870524.6022287656,1673914.7201922857,1884160.0498845936,1564789.7322855422,1741173.8603182258
2018-01-24,1868888.3384577085,1676931.8703807318,1889200.0451696278,1561133.7731104323,1738294.6027613105
2018-01-25,1885686.1686617185,1686880.4790748083,1902794.0598523975,1571686.823863072,1754597.4100618782
2018-01-26,1904336.8319956113,1701538.073446604,1917863.7271917225,1599008.7683744857,1768351.5409822883
2018-01-29,1893033.2589632322,1691452.3745482885,1907286.1653745533,1595494.4466276595,1752222.5072336616
2018-01-30,1852731.9112078,1662648.3069327795,1873805.7816236378,1568572.0542640043,1723017.156170887
2018-01-31,1874763.8755136777,1667391.3592170202,1890667.408183849,1567407.9699031683,1741462.2615023078
2018-02-01,1879499.904566412,1669307.3042300665,1896296.6959951282,1574923.214398934,1743844.0243616523
2018-02-02,1840471.6848779966,1632159.869703623,1849337.2617147327,1552885.723581759,1705723.7556238594
2018-02-05,1750012.6371637632,1554451.2216533148,1765616.7768895985,1474036.5263629442,1624669.5419016303
2018-02-06,1794486.7750002195,1590591.4402316534,1811241.0647275806,1497420.4452649562,1661600.2382936897
2018-02-07,1804045.279818182,1591597.8926356756,1816914.616763866,1505611.2395072428,1666192.777489704
2018-02-08,1723732.9973017026,1527707.2836154425,1734559.912982738,1450657.5882011096,1600529.3165598335
2018-02-09,1755977.3905206968,1548271.2516597235,1765330.9984014393,1466444.1393943469,1622956.023030323
2018-02-12,1795020.0334764768,1574073.3022426092,1801905.2913968922,1487512.2648482958,1653889.1862383308
2018-02-13,1795007.3561006833,1576540.1945746862,1803250.4308927418,1489692.7059840264,1651728.8708811225
2018-02-14,1811151.9594332029,1593405.1046927893,1824487.8358610035,1506407.4776019084,1668955.5870333137
2018-02-15,1830889.1134477903,1615276.4195807897,1847787.0058286549,1535153.641883555,1693286.5652208747
2018-02-16,1839207.6098047544,1616485.1423514807,1845532.9869726063,1539008.5617008845,1698165.1760454597
2018-02-20,1828645.2835909177,1603454.6295360052,1837264.8462217213,1524677.788368777,1686349.1938105049
2018-02-21,1819492.3624407102,1593008.0614722692,1830950.5205839039,1515083.030377528,1675911.5051813545
2018-02-22,1828604.6646715451,1602732.391653391,1838519.7808072926,1519172.7571324564,1681990.042737049
2018-02-23,1850730.021818762,1623973.4010108435,1864985.1595228077,1541277.8365516763,1700845.052403492
2018-02-26,1883904.4852281858,1648451.3458331549,1893467.7342374683,1567313.1641763712,1727567.3314066352
2018-02-27,1871253.0355707456,1627324.490747782,1877287.7909810902,1547038.9087693354,1715818.6794863166
2018-02-28,1843813.9511820127,1601402.1128943884,1846711.8618200184,1530562.505422587,1693895.3847895088
2018-03-01,1810376.0363565732,1574901.7259143316,1813962.118388927,1507959.7349835993,1661605.788048786
2018-03-02,1809041.2754541684,1568543.6086543524,1806993.720783031,1510995.105838984,1660892.859849018
2018-03-05,1836201.065340643,1592860.1122802221,1836076.3297994495,1535849.4517815653,1684131.2668772163
2018-03-06,1824742.5189043332,1593621.8496650183,1837187.0889127613,1535980.7673940912,1674370.7335977973
2018-03-07,1826802.2530008603,1588876.2863295996,1837012.0238683582,1525476.3213333383,1678345.346417469
2018-03-08,1829766.2349306394,1593665.1085246527,1843035.6216047169,1530682.0365375238,1681177.718052906
2018-03-09,1852733.154478674,1621009.9250052893,1871688.4763944508,1554206.7802111306,1706906.4515352668
2018-03-12,1826974.9760309507,1607782.0777209722,1852145.1169469715,1538105.2560087838,1687697.7348337593
2018-03-13,1824492.4181581785,1598146.7332232916,1844004.6383588673,1530049.23816363,1682280.1240358772
2018-03-14,1804131.7919603635,1583422.111721369,1826734.4234617115,1519568.2546507516,1661349.2828607978
2018-03-15,1814469.195707922,1591851.2170527899,1839109.4219510914,1516883.0810553231,1670958.9198198738
2018-03-16,1814236.654139166,1594904.5835669958,1842531.2679021717,1516965.5597164484,1674084.9598093452
2018-03-19,1798818.2512689878,1573306.013124796,1822684.49864558,1495742.259179339,1658056.0085840644
2018-03-20,1815154.927500372,1580820.5456851446,1835437.689204967,1503098.3561357982,1668964.9881678047
2018-03-21,1801117.1631037046,1578266.09390864,1823462.420154369,1501381.122662913,1663250.3507280769
2018-03-22,1736640.9286676694,1528577.3316215002,1759263.820911205,1458504.8085721843,1607008.3030252876
2018-03-23,1717667.6178575803,1503334.6865790808,1731326.894462383,1431642.0020659051,1586488.983590168
2018-03-26,1765773.6173921872,1543272.8172515356,1783652.400596416,1470897.9886836268,1627750.5602736701
2018-03-27,1739027.3087030698,1521872.0242122137,1751514.362506664,1445766.500146605,1606376.583785572
2018-03-28,1737090.4105173398,1522185.3180221044,1750446.5732381702,1444159.8662541339,1605514.739784523
2018-03-29,1749811.6941019346,1534336.46906695,1764484.1262624622,1461433.2803049188,1618729.83634214
2018-04-02,1734218.1996752073,1509013.8049033605,1747352.2379987598,1427178.714583407,1596668.5663445091
2018-04-03,1774956.9992471982,1534601.5268310034,1780437.067973888,1450651.709015391,1626138.8618234214
2018-04-04,1790101.0420519162,1549742.6830886328,1793705.883384502,1467020.4903454997,1639859.3528619385
2018-04-05,1809425.7942148496,1566095.7872928106,1814957.1576650501,1478634.878887675,1656911.6589630507
2018-04-06,1764121.097361212,1528808.5429004156,1769247.7760656239,1444378.660465739,1617107.6794745445
2018-04-09,1760145.6861406614,1529707.1666072332,1769909.4969404102,1450037.9527556177,1618036.2270335578
2018-04-10,1799685.0162950803,1558750.5544112646,1809854.1471479298,1481756.8006750818,1652326.1266497993
2018-04-11,1771826.3842607785,1543447.5051349127,1785029.4340207935,1467396.9872824426,1632958.2651805305
2018-04-12,1801264.0462938596,1561190.2140105688,1816137.862052715,1480337.266575503,1658671.7569064521
2018-04-13,1785024.0661684324,1553090.7821601355,1798909.7019422413,1471058.002625155,1645680.1662806892
2018-04-16,1807923.2526575376,1565930.1708053076,1817982.5795324207,1480348.4259306665,1662441.2234057807
2018-04-17,1844050.1332918454,1582316.1367972814,1842940.2146299244,1501516.9295012231,1687654.690122547
2018-04-18,1838009.966047888,1581837.0469974005,1848218.269195354,1498537.471298861,1667777.873163166
2018-04-19,1841663.9984842588,1576011.1903251135,1849922.3835790516,1489326.5673147913,1659058.5229548835
2018-04-20,1830454.1924616147,1565990.1015590155,1840986.9135854603,1479395.1987158533,1650443.0381106758
2018-04-23,1828684.6536546994,1565229.8449443304,1834118.6901700855,1488929.423657107,1649259.313939991
2018-04-24,1805438.4539552976,1538477.3962787115,1804087.6780240894,1468673.7337042566,1626837.2029437446
2018-04-25,1828378.1726595212,1546872.739719721,1812957.3366010548,1493523.8934525591,1646053.1660785102
2018-04-26,1846024.9634615232,1558050.0554393255,1831716.2740781666,1496533.2674527804,1657827.9070109748
2018-04-27,1847486.559809332,1561007.2973960363,1832415.0216939808,1498897.1132288957,1658761.4147395515
2018-04-30,1826342.7163225461,1550095.1159404241,1820148.044372356,1480044.6571860225,1637169.1794146919
2018-05-01,1822961.4523836423,1539822.0653995,1815144.6568296314,1464124.5591483028,1632585.3462657356
2018-05-02,1797923.8625589658,1527749.4939063513,1792970.9481237293,1449614.5533335214,1610962.3619212531
2018-05-03,1809143.9275118161,1527806.0941508734,1800949.5493772388,1448288.466613425,1620015.7263344955
2018-05-04,1828679.484140997,1546917.2422927343,1820430.631419933,1467210.7217533404,1636717.735570076
2018-05-07,1836426.089445715,1552471.3724921667,1831648.7349927784,1475161.5927530923,1640908.064614418
2018-05-08,1830579.3817621518,1550963.6735614263,1830608.0875738026,1469967.20700709,1635759.2392932205
2018-05-09,1836015.899691229,1561559.0103915655,1843359.7790181995,1478303.141623179,1648600.1400653152
2018-05-10,1856205.713400488,1574369.2557795965,1860612.602058208,1490745.3341910844,1664677.1145831374
2018-05-11,1867868.576544409,1583202.240097376,1869194.9147260548,1502528.1596038346,1671278.0427752761
2018-05-14,1879063.6083704282,1590646.4260409796,1875430.1570928455,1508833.5980880265,1677167.8289386062
2018-05-15,1864482.5418192197,1576046.544685694,1859304.255260265,1495546.69633174,1667165.245259407
2018-05-16,1871673.110666876,1580604.357645365,1863413.4967382313,1508310.1800391679,1671335.0008555679
2018-05-17,1875389.8283602048,1582133.1585238897,1862566.2775953175,1509158.313153029,1675472.6051608352
2018-05-18,1889398.9280611326,1588057.6048491918,1870791.4647519947,1516861.355049849,1686019.8515673904
2018-05-21,1920087.9970766355,1608291.1289351904,1897292.6738431812,1533920.164047957,1713753.2225962905
2018-05-22,1898548.4569650937,1595643.6514991247,1881969.412265575,1527369.305176497,1697803.1793376235
2018-05-23,1904914.6609789182,1600356.1945994818,1890980.6971738697,1535119.2555129533,1703823.2014361648
2018-05-24,1898687.7550798703,1596351.9358676397,1886814.0214612843,1527194.841038466,1697608.707001808
2018-05-25,1904212.8949343015,1594316.276172968,1886863.5661619068,1529937.810986281,1698542.5950099258
2018-05-29,1872026.6284395505,1568772.6557963812,1852094.4560773731,1508239.2364165788,1671681.7669917373
2018-05-30,1895143.3370233823,1590454.4968360388,1876237.5247304798,1527998.6268027637,1693663.9577113418
2018-05-31,1873148.35318244,1572182.6441615545,1852096.2691610218,1513765.7935989443,1671965.1410228042
2018-06-01,1889229.632780676,1586348.4757865393,1868957.2287748219,1534039.486307242,1687020.9319506912
2018-06-04,1906114.3856684018,1599016.31754336,1881467.47772578,1549411.870139914,1699112.9143801956
2018-06-05,1905050.7163645078,1595327.0285666906,1880091.0002401234,1538434.1144483858,1698892.7241488723
2018-06-06,1944199.065718298,1620093.8337310278,1916194.383674419,1563213.0401686006,1726565.885644081
2018-06-07,1938441.430147772,1629818.00513682,1917568.6486623646,1560813.0454595857,1727571.0193492202
2018-06-08,1946835.8018518735,1635090.2768481695,1920424.2459295155,1568792.6355245882,1735099.1381312637
2018-06-11,1954537.9729677488,1638905.8086799108,1925374.1725080372,1569071.8866766267,1739338.4867945937
2018-06-12,1955710.5410028745,1639226.931591364,1926858.1787832142,1569347.151820975,1739848.9063273696
2018-06-13,1944258.6791445066,1630576.0273402655,1914437.154189861,1561978.1789053255,1727854.001069191
2018-06-14,1951827.8678041745,1630703.1914504492,1917059.7251127125,1569562.9862135225,1725499.4638301162
2018-06-15,1946953.8373705198,1625821.4006770574,1908405.4055555225,1563974.7145803743,1720781.052064064
2018-06-18,1935825.114447241,1617798.3378928625,1901827.1605680347,1546616.6147535616,1711568.9774867324
2018-06-19,1906443.0479685117,1596449.766609522,1873288.1501500965,1535633.8045500093,1687362.2723399429
2018-06-20,1907431.8565279294,1593908.54019961,1870099.7726819874,1538892.1570089632,1683784.457657936
2018-06-21,1891676.0667635251,1581273.020264002,1853922.9280774952,1526305.8112676912,1666858.4549418716
2018-06-22,1902443.7879740049,1587030.0859034979,1861109.1320836903,1531266.5194204622,1676027.7816096572
2018-06-25,1871263.268454199,1567653.7885573828,1829724.5608899952,1513535.9375952058,1651036.3838359145
2018-06-26,1870857.2526575376,1567824.0495017492,1830736.3117559315,1508746.0148695284,1652618.294433525
2018-06-27,1856589.1100031186,1557441.9160235845,1814150.7532995106,1499620.4635618501,1642310.2084273605
2018-06-28,1862132.807654028,1564431.1031039678,1824300.327689922,1511464.951064902,1652495.2092818527
2018-06-29,1866002.699919348,1571277.1941398107,1825071.531493938,1515394.7379940783,1653990.8675994186
2018-07-02,1877375.2383981992,1573622.814632746,1838883.1471975208,1518803.51766989,1658444.9295958786
2018-07-03,1865921.963225012,1565292.34731135,1824218.4235608936,1513489.471431319,1653058.9185286637
2018-07-05,1885532.837595587,1575943.5130961859,1839787.6319768787,1527060.455030028,1666135.4732245253
2018-07-06,1892906.9854685117,1583142.8212722265,1848132.0312002064,1540608.0507465045,1673880.973380928
2018-07-09,1918162.3399111081,1605635.4641173803,1877511.0739438892,1561271.7536578814,1695453.9018400954
2018-07-10,1934588.4579721738,1616247.8020595037,1888304.3821065784,1574033.2203803698,1710815.640704994
2018-07-11,1925744.4471994687,1599230.924013468,1874417.02233485,1562396.7274503962,1694134.3357390212
2018-07-12,1946361.7458788205,1612783.0053046667,1895429.7758787037,1576587.3845320002,1714702.4067801284
2018-07-13,1958019.8593660642,1620729.4152568304,1901909.3598935963,1589375.2543594309,1720748.8323973464
2018-07-16,1959480.3669496824,1623542.9515803778,1907599.607894695,1592554.8379318186,1721433.7402495192
2018-07-17,1949993.4886499692,1622288.3722289526,1902010.9259450794,1594645.127587504,1720230.9425772475
2018-07-18,1971193.3373438169,1628314.0412410223,1918371.6566274525,1597319.96095962,1733079.844688301
2018-07-19,1954846.786688452,1622389.9772666418,1900156.6314084888,1588841.342595286,1725385.2642554091
2018-07-20,1951984.7153688718,1623284.7575210058,1905481.9647214771,1583696.3254138895,1727878.2218397902
2018-07-23,1950874.6941744138,1621303.266325327,1909315.878028667,1580570.809720225,1724279.8689726638
2018-07-24,1963433.2475153257,1631967.6201976263,1920124.0269430042,1592989.8847305246,1739957.834003334
2018-07-25,1968456.9475542356,1641080.8268474066,1932089.632667339,1597789.638781733,1746469.395278816
2018-07-26,1981506.7424722959,1648094.6977389776,1937833.4188497425,1610988.647288508,1758491.8260992812
2018-07-27,1974433.358107214,1646524.8651927435,1933651.1803510548,1601004.6933090158,1757212.177059059
2018-07-30,1943259.2836290647,1634919.5958598577,1907280.024879253,1589745.9297172495,1736792.4288519667
2018-07-31,1949205.6990267087,1647308.5108169043,1910800.4241178394,1611274.3283588358,1745737.1419333266
2018-08-01,1945091.9393144895,1635943.7246497595,1902073.1870878101,1605278.248719401,1737625.3414419936
2018-08-02,1948518.7133547117,1633259.09189448,1904621.7028959156,1602919.038701243,1735013.4752844619
2018-08-03,1956578.0684686948,1640411.7960875952,1908671.3097646595,1612692.4179546305,1745075.5263098525
2018-08-06,1954903.1953645993,1641854.1217044317,1910991.4016645313,1614801.8034431406,1739887.0240019606
2018-08-07,1967529.709822302,1654086.2507079565,1925081.3720472218,1627621.3785030313,1750050.6084631728
2018-08-08,1965161.2088342954,1647158.4494021856,1924552.997157848,1610365.367499537,1744375.1325377272
2018-08-09,1968367.0303674985,1641532.5853808844,1922710.1458547474,1602860.5560867258,1740369.8628767775
2018-08-10,1952775.896692877,1628971.051168772,1904799.0131338001,1592726.7063381143,1730661.146705513
2018-08-13,1950005.5153719236,1622425.931875559,1897870.2763212086,1591829.6033718057,1725073.992584114
2018-08-14,1960323.4140764524,1630010.093448969,1912856.89676646,1594333.4183608957,1732345.4959372329
2018-08-15,1939687.3982187558,1619647.7102759802,1893306.8777730823,1587589.9118549295,1718977.2358893203
2018-08-16,1973678.6875101377,1647148.366010996,1925762.5103490711,1618199.5616962381,1751007.9284927826
2018-08-17,1975578.9933000852,1652086.0554412329,1929421.8544309498,1623568.1812526651,1757191.0310623627
2018-08-20,1985490.0121256162,1659951.1590636694,1936202.79652766,1630093.6583148905,1766185.1034920197
2018-08-21,1988099.7372194577,1666732.0136531317,1944103.2109983326,1632652.0876342722,1768276.2598679047
2018-08-22,1980704.979315405,1661118.737295481,1939191.069083965,1624589.1985752054,1758942.569693802
2018-08-23,1979988.326227789,1656064.6018718206,1934724.959026134,1619789.692073054,1760303.2797119599
2018-08-24,1997357.8529230405,1662081.4489730322,1949269.790202892,1625351.782639689,1770796.4522087555
2018-08-27,2015037.4138132383,1680557.077577921,1974259.3130834461,1637332.100018603,1786179.0618965607
2018-08-28,2015429.1547037412,1681331.4063399755,1976246.616626537,1635050.6542606226,1785022.3387939911
2018-08-29,2018746.7042871763,1684300.620792719,1980004.4232824207,1637919.2748336664,1789676.4132568818
2018-08-30,2007603.5464350034,1674629.4847510778,1966697.1220891834,1632679.4585677593,1780032.15357518
2018-08-31,2001859.7915674497,1671631.5366424047,1960884.828433788,1627284.6304923503,1774714.5808975678
2018-09-04,2006794.8909136106,1670370.9296725714,1964346.3546369434,1618065.3118983714,1778659.1722710114
2018-09-05,1997123.9653002073,1675854.9523890936,1958124.016990459,1621415.4732791393,1780542.0371506196
2018-09-06,2014208.8313165952,1679823.5340827429,1969311.4350774647,1626079.6811475207,1792360.8673698884
2018-09-07,2008310.4947534848,1675703.0881770574,1963638.6802327991,1623168.9977235247,1781982.860797165
2018-09-10,1978535.5257936765,1673879.2911475622,1945872.8250959278,1625741.4306058337,1762861.6367561799
2018-09-11,1990245.8781992246,1676780.4383338415,1953187.5141256214,1620772.7093266894,1773638.0083992463
2018-09-12,2010096.5726267148,1681573.5854247534,1967144.6294973255,1631203.340315764,1789431.607230423
2018-09-13,2027470.3145014097,1691104.8185294592,1979678.2739446522,1648617.3638486315,1806553.4949905854
2018-09-14,2032190.8074098874,1689847.817083689,1981668.8923032642,1643965.5758675563,1810242.5150330048
2018-09-17,2018586.5246454526,1684904.808122965,1969714.3565404774,1640500.4291630313,1802028.2989838105
2018-09-18,2033628.387304907,1697162.9941886389,1982887.656204021,1655263.527656081,1815753.4175789338
2018-09-19,2040365.89848197,1708049.5734103643,1996103.1908796192,1658050.4766110599,1821621.9495079499
2018-09-20,2057350.7291666318,1721791.7136023962,2014002.9016530872,1675648.3218354404,1836484.3734962922
2018-09-21,2066213.810011511,1729266.7215827429,2022514.5680768848,1679499.7790536105,1846802.368697403
2018-09-24,2060093.7404695798,1717529.4231780493,2011321.4633558155,1679840.2070062165,1833129.2483627778
2018-09-25,2048101.6345506955,1713941.1973479711,2005853.0860975147,1674906.6382920747,1823265.8256828766
2018-09-26,2042485.8364054014,1708993.3469756567,1994765.1363027454,1674639.5967729096,1822550.0664894562
2018-09-27,2053584.595835333,1713386.7693789923,2001613.0663335682,1685310.3355939393,1828360.8527748566
2018-09-28,2063653.1248995115,1715880.913416239,2003649.4805829884,1691571.7448060517,1837487.168219803
2018-10-01,2091575.5632654477,1730331.359812113,2023628.5434682728,1702884.0872628693,1863658.0587952118
2018-10-02,2103523.8584772395,1737046.9852412664,2030519.7107351185,1717064.6519696717,1872796.8882591706
2018-10-03,2112259.475996618,1740516.6291392767,2042901.2003400684,1719090.976752997,1876621.0510475617
2018-10-04,2094566.1209551145,1726370.0359805548,2029829.2911908985,1706805.3690450196,1862642.9484665375
2018-10-05,2085325.8898683835,1717381.8197959387,2020193.440681255,1696743.0511872773,1851550.7122528534
2018-10-08,2077225.554541235,1721570.4266646826,2011338.7070691944,1703624.4465768342,1848107.4827148896
2018-10-09,2079385.370432501,1716814.5710223638,2005426.2316778065,1708879.983821631,1842980.9042389374
2018-10-10,2005659.1483751584,1664292.4479297125,1935051.0578077198,1655219.2518568847,1782280.6587193909
2018-10-11,1963270.5873209287,1626111.2697871649,1898523.6877248646,1612336.4786215636,1740008.3900306853
2018-10-12,1989169.3656565,1642523.6689742529,1924262.2058828236,1632163.6498198991,1759995.8302491494
2018-10-15,1983077.7863146116,1640055.91097674,1916083.527488506,1625944.9037359452,1756396.9427388266
2018-10-16,2047655.7411066343,1678261.2429736578,1969528.3380239368,1668210.4366564718,1805341.7062741737
2018-10-17,2029558.873747473,1667273.7554629766,1964955.7065503956,1670549.5994199226,1778091.518312992
2018-10-18,2007037.0251718808,1647328.1488288366,1938364.250621593,1658808.5879300544,1753797.6274739036
2018-10-19,2003839.0367800046,1649980.084263178,1932150.6267164112,1659500.2698453376,1749206.5100305441
2018-10-22,1995219.434633856,1638413.6391738378,1919181.80408839,1651081.660401673,1743974.273488491
2018-10-23,1991064.770407324,1629325.9434665167,1912113.4268491627,1644303.520052731,1736673.4444274253
2018-10-24,1951910.3759294797,1594212.3505652868,1867358.6460340382,1604016.2661598097,1706938.2673106117
2018-10-25,2004079.8632723142,1615173.5026172125,1912285.9394758106,1623753.564740727,1739160.0169585112
2018-10-26,1970111.1116472532,1594005.7590182745,1881970.8845975758,1611352.36827097,1714841.2949038162
2018-10-29,1919594.3494745542,1576695.506061884,1851320.4509160877,1591145.0203026664,1668145.6347826233
2018-10-30,1952685.3914400388,1606488.008156153,1887908.4887998463,1625722.5732233129,1689072.9604915467
2018-10-31,1975663.6388231565,1621300.9855369055,1916547.231292522,1637635.7100837103,1707490.3237622757
2018-11-01,1997765.5061632444,1634999.6370490515,1932045.7485654713,1651604.633839356,1724205.1832042465
2018-11-02,1983840.6338564206,1630182.9409450018,1928337.2052915455,1626944.025366532,1714002.2629413987
2018-11-05,1997328.949652319,1646812.7860702001,1939017.3546827198,1644955.8716948915,1733365.389256996
2018-11-06,2013875.3510614682,1658755.292946192,1951936.6772039295,1656957.4407636973,1753071.5616013869
2018-11-07,2067181.3862367917,1693412.274504038,2002590.0087583424,1689299.4933340861,1790154.7092278441
2018-11-08,2074877.308146124,1694797.1557696783,2008110.9531286121,1687201.86497906,1794653.117167755
2018-11-09,2069191.4456278135,1682090.7358878576,1987233.8511464954,1681481.376375468,1791130.841662689
2018-11-12,2024528.006571417,1643881.7376616918,1934389.1953237415,1653879.9447615459,1752475.2725327453
2018-11-13,2007448.2181497861,1636131.7265742742,1925297.020480907,1645218.806057246,1735506.3842009278
2018-11-14,1986499.4385668088,1626176.0221332037,1906004.7232129932,1633026.848396571,1718588.4060627327
2018-11-15,1990386.8230387021,1634462.3881362402,1919007.9164388538,1641884.043342284,1724572.8362324333
2018-11-16,1996702.3955751706,1641858.9591506445,1927088.3030088306,1644182.0608978793,1729986.9513063317
2018-11-19,1945392.227789526,1615195.8110698187,1878560.7968900562,1626596.811574515,1695549.5579080468
2018-11-20,1916600.6987253476,1583222.136745783,1845481.0480840565,1607350.5437903963,1666593.124800724
2018-11-21,1913912.5283380796,1583499.2666171514,1848261.5780523182,1597942.9877803847,1664064.2150554238
2018-11-23,1902887.152968054,1570546.171682688,1833490.3467252613,1586920.7019241378,1650632.659450077
2018-11-26,1934539.518011694,1591440.2964290106,1867559.4034726978,1603344.7506813703,1672721.4556753195
2018-11-27,1955042.6961084653,1602594.9573176824,1881173.7983205677,1619663.6027435956,1684065.4814659385
2018-11-28,2029999.3537584592,1645730.5541518652,1946926.162101543,1659708.9362797437,1737707.706199276
2018-11-29,2041491.6801172544,1650593.0479281866,1950792.1608846546,1670289.6871437726,1748025.1964489098
2018-11-30,2056310.5196329404,1667432.8965629064,1966732.3682210804,1692882.4503025708,1763093.6829677697
2018-12-03,2094126.7044397641,1681928.7152026617,1993253.2277868153,1696803.9114250836,1796651.7966152306
2018-12-04,2023909.2162767698,1629114.7915881597,1921807.3414152027,1648000.2390885053,1735321.6492839928
2018-12-06,2011484.787191992,1622286.6957686865,1911802.597068584,1642985.931839436,1722762.1760021325
2018-12-07,1961859.9432855893,1585175.738472315,1863196.353748119,1602965.418054753,1681448.9075084801
2018-12-10,1962639.6499353696,1587520.2756713354,1863439.496692455,1615880.823192576,1684281.323829281
2018-12-11,1956847.6802507688,1584870.6863635504,1854821.293540752,1615429.8633699785,1676904.8569468802
2018-12-12,1979886.8422647764,1596090.5936053717,1872402.074565685,1623091.8213212267,1692733.0904979056
2018-12-13,1983841.0163828183,1601407.1114619696,1876751.8059423328,1629400.7179925218,1694395.625951702
2018-12-14,1930445.4953600217,1575012.542852732,1843662.706092632,1589968.8190130468,1649717.551505932
2018-12-17,1886380.1618906308,1543757.82702479,1802597.1045186878,1568675.196191239,1616993.59798106
2018-12-18,1895594.22452796,1549221.4175055944,1811104.2338216663,1573329.9436195455,1628751.8766626967
2018-12-19,1865048.9275537778,1527353.8589232885,1785726.2718007923,1552534.2195716712,1604358.55174506
2018-12-20,1822122.0120493222,1498462.99458346,1747919.9338720203,1533769.270455918,1569538.2336995658
2018-12-21,1780091.4531618406,1473028.6565154516,1708009.5779722095,1502806.0154490361,1539727.8805136222
2018-12-24,1730749.8482843686,1432745.0136798345,1664712.9291723133,1462611.6489999206,1493009.1929716605
2018-12-26,1823538.2450205137,1503323.5705817663,1749489.4912145496,1539499.2582555434,1568088.0087446708
2018-12-27,1844077.610262518,1523113.3569491827,1772782.8088033558,1556402.4275844465,1587360.055013134
2018-12-28,1842346.042482977,1518548.386329981,1767116.464031017,1558365.886297978,1582557.4724554557
2018-12-31,1868159.882063513,1538720.4296515905,1791705.0234601856,1585481.4492276427,1602082.5228628654
2019-01-02,1855579.4154611875,1536856.2300933325,1787266.879466808,1576268.4945172507,1597353.340558483
2019-01-03,1799233.3354555417,1500644.0471290075,1740720.1825864674,1536914.088025208,1551781.4854864615
2019-01-04,1859095.8715578367,1548860.01269755,1800644.1123884083,1591186.191957646,1603668.0839743156
2019-01-07,1868966.7292734433,1557696.8277095282,1813545.3750951649,1599389.3759941566,1610350.464726879
2019-01-08,1905512.9224497129,1575483.111217829,1838797.6090886951,1627312.8328239752,1637754.6078428763
2019-01-09,1914624.854933386,1580530.9650634252,1845241.065429485,1632006.8891193701,1647344.2904257316
2019-01-10,1934030.3803774167,1592643.6143229925,1862658.3536298634,1648481.959365113,1667512.1936659354
2019-01-11,1941579.438540106,1593242.878845545,1868547.391513622,1645717.4483024909,1669480.7483114738
2019-01-14,1933252.3432108213,1586646.6588996374,1865017.2328527332,1628925.5560085608,1661790.3741316337
